id,canonical_name,category_id,keywords,primary_unit,unit_weight_grams,density_g_per_ml,shelf_life_days_pantry,shelf_life_days_fridge,shelf_life_days_freezer,origin_country,process_params,created_at,updated_at,structured_seasons,nutrition_profile,process_capabilities,subcategory_id
1508,rhubarbe,2,"[""rhubarbe"",""rhubarb"",""légume""]",u,100.0,0.94,5,7,365,"[""GB"",""US"",""FR""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[4,5,6],""type"":""légume"",""available"":[3,4,5,6,7]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":4.5,""fiber_g_per_100g"":1.8,""sugar_g_per_100g"":1.1,""calories_per_100g"":21,""protein_g_per_100g"":0.9,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1509,endive,2,"[""endive"",""chicory"",""chicon"",""légume""]",u,100.0,0.95,3,7,0,"[""FR"",""BE"",""NL""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[10,11,12,1,2],""type"":""légume"",""available"":[9,10,11,12,1,2,3]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":4,""fiber_g_per_100g"":3.1,""sugar_g_per_100g"":0.3,""calories_per_100g"":17,""protein_g_per_100g"":0.9,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1510,cœur de palmier,2,"[""cœur de palmier"",""heart of palm"",""légume""]",u,50.0,0.96,7,14,365,"[""CR"",""BR"",""EC""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":6.7,""fiber_g_per_100g"":2.4,""sugar_g_per_100g"":0,""calories_per_100g"":28,""protein_g_per_100g"":2.5,""sodium_mg_per_100g"":14}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1511,pousse de bambou,2,"[""pousse de bambou"",""bamboo shoot"",""légume""]",g,1.0,0.91,3,7,365,"[""CN"",""TH"",""JP""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":5.2,""fiber_g_per_100g"":2.2,""sugar_g_per_100g"":3,""calories_per_100g"":27,""protein_g_per_100g"":2.6,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1512,cardon,2,"[""cardon"",""cardoon"",""légume""]",u,300.0,0.94,5,10,365,"[""FR"",""IT"",""ES""]",,2025-10-02 22:19:22.23603+00,2025-10-02 22:19:22.23603+00,"{""peak"":[11,12,1],""type"":""légume"",""available"":[10,11,12,1,2]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":4.1,""fiber_g_per_100g"":1.7,""sugar_g_per_100g"":0.8,""calories_per_100g"":17,""protein_g_per_100g"":0.7,""sodium_mg_per_100g"":170}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1551,tomate,1,"[""légume"",""tomate"",""tomato""]",u,120,0.94,7,14,365,"[""ES"",""IT"",""MA""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[5,6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":3.9,""fiber_g_per_100g"":1.2,""sugar_g_per_100g"":2.6,""calories_per_100g"":18,""protein_g_per_100g"":0.9,""sodium_mg_per_100g"":5}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1552,concombre,2,"[""concombre"",""cucumber"",""légume""]",u,300.0,0.96,5,7,365,"[""ES"",""NL"",""TR""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[6,7,8],""type"":""légume"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":3.6,""fiber_g_per_100g"":0.5,""sugar_g_per_100g"":1.7,""calories_per_100g"":15,""protein_g_per_100g"":0.7,""sodium_mg_per_100g"":2}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1553,cornichon,2,"[""cornichon"",""gherkin"",""légume""]",u,50.0,0.96,5,7,365,"[""FR"",""IN"",""TR""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[6,7,8],""type"":""légume"",""available"":[6,7,8,9]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":2.3,""fiber_g_per_100g"":0.5,""sugar_g_per_100g"":1.1,""calories_per_100g"":11,""protein_g_per_100g"":0.8,""sodium_mg_per_100g"":3}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":false,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1554,aubergine,1,"[""aubergine"",""eggplant"",""légume""]",u,250,0.92,5,7,365,"[""IN"",""CN"",""TR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":6,""fiber_g_per_100g"":3,""sugar_g_per_100g"":3.5,""calories_per_100g"":25,""protein_g_per_100g"":1,""sodium_mg_per_100g"":2}","{""can_huile"":true,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1555,poivron,1,"[""bell pepper"",""légume"",""poivron""]",u,150,0.93,7,14,365,"[""ES"",""NL"",""MA""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":6,""fiber_g_per_100g"":2.1,""sugar_g_per_100g"":4.2,""calories_per_100g"":31,""protein_g_per_100g"":1,""sodium_mg_per_100g"":4}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1556,piment,2,"[""piment"",""chili pepper"",""légume""]",u,20.0,0.90,7,14,365,"[""MX"",""IN"",""TH""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":8.8,""fiber_g_per_100g"":1.5,""sugar_g_per_100g"":5.3,""calories_per_100g"":40,""protein_g_per_100g"":1.9,""sodium_mg_per_100g"":9}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1557,haricot vert,2,"[""haricot vert"",""green bean"",""légume""]",g,1.0,0.90,3,5,365,"[""FR"",""KE"",""EG""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[6,7,8],""type"":""légume"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7,""fiber_g_per_100g"":2.7,""sugar_g_per_100g"":3.3,""calories_per_100g"":31,""protein_g_per_100g"":1.8,""sodium_mg_per_100g"":6}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1558,petit pois,2,"[""petit pois"",""green pea"",""pea"",""légume""]",g,1.0,0.80,2,3,365,"[""FR"",""US"",""CN""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[5,6,7],""type"":""légume"",""available"":[4,5,6,7,8]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":14.5,""fiber_g_per_100g"":5.7,""sugar_g_per_100g"":5.7,""calories_per_100g"":81,""protein_g_per_100g"":5.4,""sodium_mg_per_100g"":5}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1559,fève,2,"[""fève"",""broad bean"",""fava bean"",""légume""]",g,1.0,0.82,2,3,365,"[""EG"",""FR"",""IT""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[4,5,6],""type"":""légume"",""available"":[3,4,5,6,7]}","{""fat_g_per_100g"":0.7,""carbs_g_per_100g"":11.7,""fiber_g_per_100g"":5.4,""sugar_g_per_100g"":1.8,""calories_per_100g"":88,""protein_g_per_100g"":7.6,""sodium_mg_per_100g"":25}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1560,pois gourmand,2,"[""pois gourmand"",""snow pea"",""mangetout"",""légume""]",g,1.0,0.85,3,5,365,"[""CN"",""KE"",""GT""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[5,6,7],""type"":""légume"",""available"":[4,5,6,7,8]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7.6,""fiber_g_per_100g"":2.6,""sugar_g_per_100g"":4,""calories_per_100g"":42,""protein_g_per_100g"":2.8,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1561,gombo,2,"[""gombo"",""okra"",""légume""]",u,15.0,0.90,3,7,365,"[""IN"",""NG"",""SD""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7.5,""fiber_g_per_100g"":3.2,""sugar_g_per_100g"":1.5,""calories_per_100g"":33,""protein_g_per_100g"":1.9,""sodium_mg_per_100g"":7}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1562,tomatillo,2,"[""tomatillo"",""physalis"",""légume""]",u,30.0,0.93,7,14,365,"[""MX"",""GT"",""US""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[7,8,9],""type"":""légume"",""available"":[6,7,8,9,10]}","{""fat_g_per_100g"":1,""carbs_g_per_100g"":5.8,""fiber_g_per_100g"":1.9,""sugar_g_per_100g"":3.9,""calories_per_100g"":32,""protein_g_per_100g"":1,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":true,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1601,oignon,2,"[""oignon"",""onion"",""légume""]",u,100.0,0.94,30,60,365,"[""CN"",""IN"",""US""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":9.3,""fiber_g_per_100g"":1.7,""sugar_g_per_100g"":4.2,""calories_per_100g"":40,""protein_g_per_100g"":1.1,""sodium_mg_per_100g"":4}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1602,ail,6,"[""ail"",""aromate"",""garlic""]",u,3,0.95,180,365,365,"[""CN"",""IN"",""ES"",""AR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[7,8],""type"":""légume"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.5,""carbs_g_per_100g"":33,""fiber_g_per_100g"":2.1,""sugar_g_per_100g"":1,""calories_per_100g"":149,""protein_g_per_100g"":6.4,""sodium_mg_per_100g"":17}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1603,échalote,2,"[""échalote"",""shallot"",""légume""]",u,30.0,0.93,30,60,365,"[""FR"",""NL"",""TH""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[7,8],""type"":""légume"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":16.8,""fiber_g_per_100g"":3.2,""sugar_g_per_100g"":7.9,""calories_per_100g"":72,""protein_g_per_100g"":2.5,""sodium_mg_per_100g"":12}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":true,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1604,poireau,2,"[""poireau"",""leek"",""légume""]",u,200.0,0.94,7,14,365,"[""FR"",""BE"",""NL""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[10,11,12,1,2],""type"":""légume"",""available"":[1,2,3,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":14.2,""fiber_g_per_100g"":1.8,""sugar_g_per_100g"":3.9,""calories_per_100g"":61,""protein_g_per_100g"":1.5,""sodium_mg_per_100g"":20}","{""can_huile"":false,""can_sechage"":false,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1605,ciboulette,2,"[""ciboulette"",""chive"",""herbe"",""légume""]",g,1.0,0.92,3,7,365,"[""FR"",""NL"",""US""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[4,5,6,7,8],""type"":""légume"",""available"":[3,4,5,6,7,8,9]}","{""fat_g_per_100g"":0.7,""carbs_g_per_100g"":4.4,""fiber_g_per_100g"":2.5,""sugar_g_per_100g"":1.9,""calories_per_100g"":30,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":3}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1606,oignon nouveau,2,"[""oignon nouveau"",""spring onion"",""green onion"",""légume""]",u,50.0,0.93,5,10,365,"[""CN"",""MX"",""EG""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[4,5,6],""type"":""légume"",""available"":[3,4,5,6,7]}","{""fat_g_per_100g"":0.2,""carbs_g_per_100g"":7.3,""fiber_g_per_100g"":2.6,""sugar_g_per_100g"":2.3,""calories_per_100g"":32,""protein_g_per_100g"":1.8,""sodium_mg_per_100g"":16}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":true}",
1706,champignon de Paris,3,"[""champignon de Paris"",""button mushroom"",""champignon""]",g,1.0,0.92,2,5,365,"[""FR"",""NL"",""PL""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.3,""carbs_g_per_100g"":3.3,""fiber_g_per_100g"":1,""sugar_g_per_100g"":1.9,""calories_per_100g"":22,""protein_g_per_100g"":3.1,""sodium_mg_per_100g"":5}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
1801,persil,1,"[""herbe"",""parsley"",""persil""]",g,0.2,0.88,2,7,365,"[""FR"",""IT"",""GR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[4,5,6],""type"":""herbe"",""available"":[3,4,5,6,7,8,9]}","{""fat_g_per_100g"":0.8,""carbs_g_per_100g"":6.3,""fiber_g_per_100g"":3.3,""sugar_g_per_100g"":0.9,""calories_per_100g"":36,""protein_g_per_100g"":3,""sodium_mg_per_100g"":56}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1802,basilic,1,"[""basil"",""basilic"",""herbe""]",g,0.5,0.92,2,5,365,"[""IT"",""FR"",""TH""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[6,7,8],""type"":""herbe"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0.6,""carbs_g_per_100g"":2.7,""fiber_g_per_100g"":1.6,""sugar_g_per_100g"":0.3,""calories_per_100g"":23,""protein_g_per_100g"":3.2,""sodium_mg_per_100g"":4}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1803,coriandre,1,"[""cilantro"",""coriandre"",""herbe""]",g,0.3,0.92,2,5,365,"[""IN"",""TH"",""MX""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.5,""carbs_g_per_100g"":3.7,""fiber_g_per_100g"":2.8,""sugar_g_per_100g"":0.9,""calories_per_100g"":23,""protein_g_per_100g"":2.1,""sodium_mg_per_100g"":46}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1804,menthe,1,"[""herbe"",""menthe"",""mint""]",g,0.05,0.92,2,5,365,"[""MA"",""IN"",""TR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[5,6,7],""type"":""herbe"",""available"":[4,5,6,7,8,9]}","{""fat_g_per_100g"":0.7,""carbs_g_per_100g"":8,""fiber_g_per_100g"":6.8,""sugar_g_per_100g"":0.3,""calories_per_100g"":44,""protein_g_per_100g"":3.8,""sodium_mg_per_100g"":31}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1805,aneth,2,"[""aneth"",""dill"",""herbe""]",g,1.0,0.88,3,7,365,"[""IN"",""RU"",""FR""]",,2025-10-02 22:11:27.158415+00,2025-10-02 22:11:27.158415+00,"{""peak"":[5,6,7],""type"":""herbe"",""available"":[4,5,6,7,8]}","{""fat_g_per_100g"":1.1,""carbs_g_per_100g"":7,""fiber_g_per_100g"":2.1,""sugar_g_per_100g"":0,""calories_per_100g"":43,""protein_g_per_100g"":3.5,""sodium_mg_per_100g"":61}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1806,cerfeuil,2,"[""cerfeuil"",""chervil"",""herbe""]",g,1.0,0.88,2,5,365,"[""FR"",""BE"",""NL""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[4,5,6],""type"":""herbe"",""available"":[3,4,5,6,7]}","{""fat_g_per_100g"":0.4,""carbs_g_per_100g"":7.2,""fiber_g_per_100g"":3.5,""sugar_g_per_100g"":0,""calories_per_100g"":37,""protein_g_per_100g"":2.3,""sodium_mg_per_100g"":83}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1807,estragon,2,"[""estragon"",""tarragon"",""herbe""]",g,1.0,0.89,3,7,365,"[""FR"",""RU"",""US""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[5,6,7,8],""type"":""herbe"",""available"":[4,5,6,7,8,9]}","{""fat_g_per_100g"":0.5,""carbs_g_per_100g"":7.7,""fiber_g_per_100g"":3.2,""sugar_g_per_100g"":0,""calories_per_100g"":43,""protein_g_per_100g"":3.6,""sodium_mg_per_100g"":62}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":true,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1808,thym,1,"[""herbe"",""thym"",""thyme""]",g,0.01,0.87,7,14,365,"[""FR"",""ES"",""GR""]",,2025-09-28 15:02:02.979011+00,2025-10-02 22:14:16.887288+00,"{""peak"":[5,6,7],""type"":""herbe"",""available"":[4,5,6,7,8,9]}","{""fat_g_per_100g"":1.7,""carbs_g_per_100g"":24,""fiber_g_per_100g"":14,""sugar_g_per_100g"":1.7,""calories_per_100g"":101,""protein_g_per_100g"":5.6,""sodium_mg_per_100g"":9}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1809,romarin,2,"[""romarin"",""rosemary"",""herbe""]",g,1.0,0.87,5,14,365,"[""FR"",""ES"",""GR""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.5,""carbs_g_per_100g"":20.7,""fiber_g_per_100g"":14.1,""sugar_g_per_100g"":0,""calories_per_100g"":131,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":26}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1810,sauge,2,"[""sauge"",""sage"",""herbe""]",g,1.0,0.86,5,14,365,"[""IT"",""GR"",""TR""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":1.3,""carbs_g_per_100g"":20.4,""fiber_g_per_100g"":14.1,""sugar_g_per_100g"":0,""calories_per_100g"":107,""protein_g_per_100g"":3.3,""sodium_mg_per_100g"":11}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1811,origan,2,"[""origan"",""oregano"",""herbe""]",g,1.0,0.85,5,14,365,"[""GR"",""IT"",""TR""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[6,7,8],""type"":""herbe"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":1.1,""carbs_g_per_100g"":21.6,""fiber_g_per_100g"":15,""sugar_g_per_100g"":0,""calories_per_100g"":108,""protein_g_per_100g"":3.5,""sodium_mg_per_100g"":15}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1812,citronnelle,2,"[""citronnelle"",""lemongrass"",""herbe""]",u,50.0,0.88,7,14,365,"[""TH"",""VN"",""IN""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.5,""carbs_g_per_100g"":25.3,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":99,""protein_g_per_100g"":1.8,""sodium_mg_per_100g"":6}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1813,laurier,2,"[""laurier"",""bay leaf"",""herbe""]",g,1.0,0.84,90,180,365,"[""TR"",""GR"",""IT""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":0.8,""carbs_g_per_100g"":18.6,""fiber_g_per_100g"":10.7,""sugar_g_per_100g"":0,""calories_per_100g"":78,""protein_g_per_100g"":2.3,""sodium_mg_per_100g"":23}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1814,shiso,2,"[""shiso"",""perilla"",""herbe""]",g,1.0,0.90,3,7,365,"[""JP"",""KR"",""CN""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[6,7,8],""type"":""herbe"",""available"":[5,6,7,8,9]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":7.3,""fiber_g_per_100g"":3.3,""sugar_g_per_100g"":0,""calories_per_100g"":37,""protein_g_per_100g"":3.6,""sodium_mg_per_100g"":1}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
1815,ail des ours,2,"[""ail des ours"",""wild garlic"",""ramps"",""herbe""]",g,1.0,0.91,2,5,365,"[""FR"",""DE"",""AT""]",,2025-10-02 22:17:31.420706+00,2025-10-02 22:17:31.420706+00,"{""peak"":[3,4,5],""type"":""herbe"",""available"":[3,4,5]}","{""fat_g_per_100g"":0.1,""carbs_g_per_100g"":6.5,""fiber_g_per_100g"":2.2,""sugar_g_per_100g"":0,""calories_per_100g"":34,""protein_g_per_100g"":2,""sodium_mg_per_100g"":5}","{""can_huile"":true,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":false,""can_lactofermentation"":false}",
2001,boeuf,2,"[""beef"",""boeuf"",""viande""]",g,200,1.05,1,3,365,"[""US"",""BR"",""AR"",""AU""]",,2025-09-28 15:02:02.979011+00,2025-09-28 19:03:53.479336+00,"{""peak"":[],""type"":""permanent"",""available"":[1,2,3,4,5,6,7,8,9,10,11,12]}","{""fat_g_per_100g"":15,""carbs_g_per_100g"":0,""fiber_g_per_100g"":0,""sugar_g_per_100g"":0,""calories_per_100g"":250,""protein_g_per_100g"":26,""sodium_mg_per_100g"":72}","{""can_huile"":false,""can_sechage"":true,""can_vinaigre"":false,""can_confiture"":false,""can_congelation"":true,""can_conserve_bocal"":true,""can_lactofermentation"":false}",
