ID,Nom,Portions,Ingrédients
223,Dorade royale au four et fenouil,4,"""1|pièce|dorade 1.5kg"",""2|bulbes|fenouil"",""2|pièce|citron"",""100|ml|vin blanc"",""100|ml|huile d'olive"",""2|gousse|ail"""
224,Filet de sole meunière,4,"""8|filets|sole"",""100|g|farine"",""150|g|beurre"",""2|pièce|citron"""
225,Raie au beurre noir et aux câpres,4,"""1.2|kg|aile de raie"",""150|g|beurre"",""50|g|câpres"",""50|ml|vinaigre"""
226,Maquereaux marinés au vin blanc,4,"""8|filets|maquereaux"",""300|ml|vin blanc"",""100|ml|vinaigre blanc"",""2|pièce|oignon"",""2|pièce|carottes"",""2|feuilles|laurier"",""10|grains|poivre"",""1|bouquet|thym"""
227,Sardines grillées au barbecue,4,"""1|kg|sardines fraîches"",""100|ml|huile d'olive"",""2|pièce|citron"",""3|gousse|ail"""
229,Noix de Saint-Jacques snackées purée de carottes au cumin,4,"""16|pièce|noix saint-jacques"",""600|g|carottes"",""100|ml|crème liquide"",""50|g|beurre"",""1|cuillère à café|cumin"",""30|ml|huile végétale"""
231,Crevettes sautées à l'ail et au persil,4,"""600|g|crevettes décortiquées"",""4|gousse|ail"",""1|bouquet|persil"",""100|ml|vin blanc"",""80|ml|huile d'olive"",""1|pincée|piment"""
233,Pâtes aux crevettes ail huile et piment,4,"""400|g|linguine"",""500|g|crevettes"",""4|gousse|ail"",""100|ml|huile d'olive"",""2|piments|rouges"",""1|bouquet|persil"""
234,Crevettes à l'armoricaine,4,"""800|g|grosses crevettes"",""400|g|tomates"",""100|ml|cognac"",""200|ml|vin blanc"",""3|pièce|échalotes"",""3|gousse|ail"",""100|ml|crème liquide"",""50|g|beurre"""
235,Wok de crevettes aux légumes croquants,4,"""500|g|crevettes"",""1|pièce|brocoli"",""2|pièce|carottes"",""150|g|pois mange-tout"",""1|pièce|poivrons"",""2|cuillères à soupe|sauce soja"",""1|cuillère à soupe|sauce huître"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
236,Pad Thaï aux crevettes,4,"""250|g|nouilles de riz"",""400|g|crevettes"",""3|pièce|œuf"",""100|g|pousses soja"",""50|g|cacahuètes"",""3|oignons|verts"",""60|ml|sauce poisson"",""30|g|sucre"",""30|ml|tamarin"",""30|ml|huile végétale"""
238,Calamars à la romaine,4,"""800|g|calamars"",""200|g|farine"",""2|pièce|œuf"",""2|pièce|citron"""
239,Encornets farcis à la sétoise,4,"""8|pièce|encornets moyens"",""200|g|chair à saucisse"",""100|g|riz cuit"",""1|pièce|œuf"",""2|gousse|ail"",""400|g|sauce tomate"",""100|ml|vin blanc"""
240,Seiches à la plancha en persillade,4,"""800|g|seiches nettoyées"",""4|gousse|ail"",""1|gros bouquet|persil"",""100|ml|huile d'olive"",""2|pièce|citron"""
241,Poulpe à la galicienne,4,"""1|kg|poulpe"",""1|kg|pommes de terre"",""100|ml|huile d'olive"",""2|cuillères à café|paprika"""
245,Bolognaise de lentilles vertes,4,"""400|g|spaghetti"",""300|g|lentilles vertes"",""400|g|tomates concassées"",""1|pièce|oignon"",""2|pièce|carottes"",""2|branches|céleri"",""3|gousse|ail"",""100|ml|vin rouge"",""30|ml|huile d'olive"""
247,Pois chiches rôtis aux épices,4,"""400|g|pois chiches cuits"",""2|cuillères à café|paprika"",""1|cuillère à café|cumin"",""1|cuillère à café|coriandre"",""30|ml|huile d'olive"""
250,Haricots blancs à la bretonne,6,"""500|g|haricots blancs secs"",""200|g|lard"",""2|pièce|oignon"",""3|gousse|ail"",""400|g|tomates"""
251,Fèves à la catalane,4,"""800|g|fèves fraîches"",""150|g|lardons"",""2|pièce|oignon"",""3|gousse|ail"",""200|ml|vin blanc"""
252,Socca niçoise,6,"""200|g|farine de pois chiche"",""500|ml|eau"",""60|ml|huile d'olive"",""5|g|sel"""
253,Panisses marseillaises,6,"""250|g|farine de pois chiche"",""1|litre|eau"",""80|ml|huile d'olive"",""10|g|sel"""
254,Lasagnes végétariennes aux légumes du soleil,6,"""12|feuilles|lasagnes"",""2|pièce|aubergines"",""2|pièce|courgettes"",""400|g|tomates"",""500|ml|sauce béchamel"",""150|g|mozzarella"",""100|g|parmesan"""
268,Pâtes aux palourdes,4,"""400|g|spaghetti"",""1|kg|palourdes"",""4|gousse|ail"",""200|ml|vin blanc"",""100|ml|huile d'olive"""
269,Pâtes aux fruits de mer,4,"""400|g|linguine"",""300|g|crevettes"",""300|g|moules"",""200|g|calamars"",""400|g|tomates"",""3|gousse|ail"",""100|ml|vin blanc"""
270,Pâtes alla norma,4,"""400|g|penne"",""2|pièce|aubergines"",""400|g|tomates"",""100|g|ricotta salata"",""3|gousse|ail"",""100|ml|huile d'olive"""
271,Gnocchis de pommes de terre sauce sauge et beurre,4,"""1|kg|pommes de terre"",""300|g|farine"",""1|pièce|œuf"",""100|g|beurre"",""20|feuilles|sauge"",""100|g|parmesan"""
272,Gnocchis à la sorrentina,4,"""800|g|gnocchis"",""400|g|sauce tomate"",""250|g|mozzarella"",""100|g|parmesan"",""30|ml|huile d'olive"""
273,Raviolis aux épinards et ricotta sauce tomate,4,"""500|g|raviolis frais"",""400|g|sauce tomate"",""2|gousse|ail"",""50|g|parmesan"",""30|ml|huile d'olive"""
274,Cannellonis farcis à la bolognaise,6,"""12|tubes|cannelloni"",""500|g|sauce bolognaise"",""500|ml|sauce béchamel"",""100|g|parmesan"",""30|g|beurre"""
276,Macaroni and cheese américain,6,"""400|g|macaroni"",""400|g|cheddar"",""100|g|gruyère"",""500|ml|lait"",""50|g|beurre"",""50|g|farine"",""1|cuillère à café|moutarde"""
278,One pot pasta tomate basilic mozzarella,4,"""400|g|pâtes"",""600|g|tomates cerises"",""250|g|mozzarella"",""4|gousse|ail"",""1|bouquet|basilic"",""100|ml|huile d'olive"",""800|ml|bouillon"""
279,Pâtes au citron et à la crème,4,"""400|g|tagliatelles"",""200|ml|crème liquide"",""2|pièce|citrons bio"",""100|g|parmesan"",""50|g|beurre"""
281,Pâtes fraîches maison,4,"""400|g|farine type 00"",""4|pièce|œuf"",""1|cuillère à soupe|huile d'olive"",""1|pincée|sel"""
283,Tofu mariné et grillé au sésame,4,"""400|g|tofu ferme"",""60|ml|sauce soja"",""30|ml|mirin"",""20|ml|huile sésame"",""2|gousse|ail"",""10|g|gingembre"",""30|g|graines sésame"""
284,Tofu général Tao,4,"""600|g|tofu ferme"",""100|g|fécule maïs"",""2|pièce|œuf"",""60|ml|sauce soja"",""60|g|sucre"",""30|ml|vinaigre riz"",""2|gousse|ail"",""10|g|gingembre"""
285,Tofu Mapo,4,"""400|g|tofu soyeux"",""200|g|porc haché"",""2|cuillères à soupe|pâte piment"",""2|cuillères à soupe|sauce soja"",""200|ml|bouillon"",""2|gousse|ail"",""10|g|gingembre"",""1|cuillère à soupe|fécule"""
287,Tofu brouillé,4,"""400|g|tofu ferme"",""1|pièce|oignon"",""1|pièce|poivrons"",""100|g|champignons"",""1|cuillère à café|curcuma"",""2|cuillères à soupe|levure nutritionnelle"",""30|ml|lait végétal"",""30|ml|huile végétale"""
288,Tofu Katsu,4,"""400|g|tofu ferme"",""100|g|farine"",""2|pièce|œuf"",""150|g|panko"""
289,Seitan bourguignon,6,"""600|g|seitan"",""200|g|lardons végétaux"",""200|g|champignons"",""2|pièce|carottes"",""750|ml|vin rouge"",""2|gousse|ail"",""30|g|farine"",""30|ml|huile végétale"""
290,Sauté de seitan et brocolis,4,"""400|g|seitan"",""1|gros|brocoli"",""3|cuillères à soupe|sauce soja"",""1|cuillère à soupe|sauce huître végétale"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
291,Burger de seitan,4,"""400|g|seitan haché"",""4|tranches|fromage"""
292,Tempeh laqué à l'indonésienne,4,"""400|g|tempeh"",""60|ml|kecap manis"",""30|ml|sauce soja"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
295,Quinoa taboulé,6,"""250|g|quinoa"",""4|pièce|tomates"",""1|pièce|concombre"",""1|pièce|oignon rouge"",""2|bouquets|persil"",""1|bouquet|menthe"",""2|pièce|citron"",""100|ml|huile d'olive"""
296,Galettes de quinoa et carottes,4,"""200|g|quinoa cuit"",""2|pièce|carottes râpées"",""2|pièce|œuf"",""50|g|farine"",""1|pièce|oignon"",""2|gousse|ail"",""30|ml|huile végétale"""
308,Légumes rôtis au four,6,"""2|pièce|courgettes"",""1|pièce|aubergine"",""2|pièce|poivrons"",""300|g|tomates cerises"",""2|pièce|oignons rouges"",""4|gousse|ail"",""100|ml|huile d'olive"""
309,Frites de patates douces au paprika,4,"""1|kg|patates douces"",""50|ml|huile d'olive"",""2|cuillères à café|paprika"",""1|cuillère à café|ail en poudre"""
314,Écrasé de pommes de terre à l'huile d'olive et ail,4,"""1|kg|pommes de terre"",""100|ml|huile d'olive"",""4|gousse|ail"""
318,Truffade auvergnate,6,"""1.2|kg|pommes de terre"",""400|g|tomme fraîche cantal"",""100|g|lard"",""2|gousse|ail"",""50|g|beurre"""
320,Frites de polenta au parmesan,4,"""500|ml|eau"",""125|g|polenta"",""50|g|parmesan"",""30|g|beurre"""
321,Polenta crémeuse,4,"""1|litre|lait"",""200|g|polenta"",""100|g|parmesan"",""50|g|beurre"""
323,Asperges vertes rôties au parmesan,4,"""1|kg|asperges vertes"",""50|ml|huile d'olive"",""80|g|parmesan"""
325,Épinards frais à la crème,4,"""800|g|épinards frais"",""200|ml|crème fraîche"",""2|gousse|ail"",""30|g|beurre"""
326,Choux de Bruxelles rôtis au lard et sirop d'érable,4,"""800|g|choux de bruxelles"",""150|g|lardons"",""50|ml|sirop d'érable"",""30|ml|huile d'olive"""
327,Carottes glacées à l'orange,4,"""800|g|carottes"",""50|g|beurre"",""50|g|sucre"",""200|ml|jus d'orange"""
328,Betteraves rôties au miel et au thym,4,"""800|g|betteraves"",""50|ml|huile d'olive"",""30|ml|miel"""
329,Fenouil braisé à l'anis,4,"""4|bulbes|fenouil"",""200|ml|vin blanc"",""50|g|beurre"",""1|étoile|anis"""
331,Semoule aux légumes,4,"""300|g|semoule"",""500|ml|bouillon"",""2|pièce|courgettes"",""2|pièce|carottes"",""1|pièce|poivrons"",""50|g|raisins secs"",""50|g|amandes"",""30|g|beurre"""
336,Baingan Bharta,4,"""2|pièce|aubergines"",""2|pièce|tomates"",""2|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""2|piments|verts"",""1|cuillère à café|cumin"",""30|ml|huile végétale"""
337,Samosas aux légumes,12,"""300|g|farine"",""400|g|pommes de terre"",""150|g|petits pois"",""2|pièce|oignon"",""2|gousse|ail"",""15|g|gingembre"",""2|cuillères à café|garam masala"",""1|cuillère à café|curcuma"""
338,Pakoras d'oignons,4,"""2|gros|oignon"",""150|g|farine pois chiche"",""1|cuillère à café|cumin"",""1|cuillère à café|coriandre moulue"",""1|pincée|piment"",""150|ml|eau"""
339,Caponata sicilienne,6,"""2|pièce|aubergines"",""2|pièce|courgettes"",""2|pièce|poivrons"",""400|g|tomates"",""100|g|olives"",""50|g|câpres"",""2|branches|céleri"",""1|pièce|oignon"",""50|ml|vinaigre"",""30|g|sucre"",""100|ml|huile d'olive"""
340,Pâtes aux brocolis et anchois,4,"""400|g|orecchiette"",""800|g|brocolis"",""8|filets|anchois"",""3|gousse|ail"",""100|ml|huile d'olive"""
342,Galettes de sarrasin aux champignons et crème,4,"""4|galettes|sarrasin"",""400|g|champignons"",""200|ml|crème fraîche"",""2|pièce|échalotes"",""100|g|gruyère"",""30|g|beurre"""
343,Crozets en gratin au beaufort,6,"""400|g|crozets"",""300|g|beaufort"",""200|ml|crème liquide"",""100|g|lardons"",""1|pièce|oignon"",""30|g|beurre"""
344,Tarte au maroilles,6,"""1|pâte|brisée"",""300|g|maroilles"",""3|pièce|œuf"",""200|ml|crème liquide"",""1|pièce|oignon"",""30|g|beurre"""
345,Pissaladière niçoise,6,"""1|pâte|à pain"",""1|kg|oignon"",""100|g|filets anchois"",""100|g|olives noires"",""100|ml|huile d'olive"""
347,Gözleme turc aux épinards et feta,4,"""500|g|farine"",""300|ml|eau tiède"",""600|g|épinards"",""200|g|feta"",""1|pièce|oignon"",""30|ml|huile végétale"""
348,Börek aux épinards,8,"""6|feuilles|phyllo"",""500|g|épinards"",""200|g|feta"",""2|pièce|œuf"",""1|pièce|oignon"",""100|g|beurre"""
349,Fattoush,4,"""2|pains|pita"",""3|pièce|tomates"",""2|pièce|concombres"",""1|pièce|oignon rouge"",""2|pièce|radis"",""2|bouquets|persil"",""1|bouquet|menthe"",""3|pièce|citron"",""100|ml|huile d'olive"",""1|cuillère à soupe|sumac"""
350,Koshari égyptien,6,"""200|g|riz"",""200|g|lentilles"",""200|g|pâtes courtes"",""2|pièce|oignons frits"",""400|g|sauce tomate"",""2|gousse|ail"",""50|ml|vinaigre"""
351,Mjadra,4,"""300|g|lentilles vertes"",""200|g|riz"",""3|pièce|oignon"",""100|ml|huile d'olive"",""1|cuillère à café|cumin"""
353,Coleslaw américain,6,"""500|g|chou blanc"",""2|pièce|carottes"",""150|ml|mayonnaise"",""30|ml|vinaigre blanc"",""30|g|sucre"",""1|cuillère à café|moutarde"""
367,Ajo Blanco,4,"""200|g|pain rassis"",""200|g|amandes"",""2|gousse|ail"",""150|ml|huile d'olive"",""50|ml|vinaigre"",""500|ml|eau glacée"",""200|g|raisin blanc"""
368,Vichyssoise,4,"""500|g|poireaux"",""500|g|pommes de terre"",""1|litre|bouillon"",""200|ml|crème liquide"",""50|g|beurre"""
370,Okroshka,4,"""300|g|concombres"",""200|g|radis"",""3|pièce|oeufs durs"",""200|g|jambon"",""500|ml|kéfir"""
373,Burger de poulet croustillant,4,"""4|filets|poulet"",""4|pains|burger"",""100|g|farine"",""2|pièce|œuf"",""150|g|chapelure"""
374,Burger végétarien aux haricots noirs,4,"""400|g|haricots noirs cuits"",""4|pains|burger"",""50|g|chapelure"",""1|pièce|œuf"",""1|pièce|oignon"",""2|gousse|ail"",""1|cuillère à café|cumin"",""30|ml|huile végétale"""
375,Hot-dog new-yorkais,4,"""4|saucisses|hot-dog"",""4|pains|hot-dog"",""1|pièce|oignon"",""200|g|choucroute"""
381,Welsh rarebit,4,"""8|tranches|pain de mie"",""300|g|cheddar"",""100|ml|bière brune"",""1|cuillère à soupe|moutarde"",""30|g|beurre"",""1|pièce|œuf"""
382,Kebab,4,"""600|g|viande kebab"",""4|pains|pita"",""1|pièce|oignon"",""2|pièce|tomates"""
383,Gyros grec au porc,4,"""600|g|porc"",""4|pains|pita"",""2|pièce|tomates"",""1|pièce|oignon rouge"",""200|g|tzatziki"""
384,Wrap au poulet César,4,"""4|tortillas|blé"",""400|g|poulet grillé"",""100|g|parmesan"",""2|coeurs|laitue romaine"",""100|ml|sauce césar"""
385,Wrap au houmous falafels et crudités,4,"""4|tortillas|blé"",""8|pièce|falafels"",""200|g|houmous"",""100|g|salade"",""2|pièce|tomates"",""1|pièce|concombre"""
386,Bagel au saumon fumé et cream cheese,4,"""4|bagels|nature"",""200|g|saumon fumé"",""200|g|cream cheese"",""1|pièce|oignon rouge"""
388,Arepas vénézuéliennes,4,"""300|g|farine maïs précuite"",""400|ml|eau tiède"",""1|cuillère à café|sel"",""200|g|fromage"",""200|g|haricots noirs"""
389,Empanadas argentines à la viande,12,"""500|g|farine"",""100|g|saindoux"",""500|g|bœuf haché"",""2|pièce|oignon"",""2|pièce|oeufs durs"",""100|g|olives"",""1|cuillère à café|cumin"",""1|cuillère à café|paprika"""
393,Udon sauté au bœuf,4,"""400|g|nouilles udon"",""400|g|bœuf"",""2|pièce|poivrons"",""100|g|champignons"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|mirin"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
394,Soba froides et leur sauce tsuyu,4,"""400|g|nouilles soba"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""1|feuille|nori"""
395,Yaki Soba,4,"""400|g|nouilles soba"",""200|g|porc"",""100|g|chou"",""1|pièce|carottes"",""3|cuillères à soupe|sauce yakisoba"",""30|ml|huile végétale"""
397,Nasi Goreng indonésien,4,"""400|g|riz cuit froid"",""200|g|crevettes"",""2|pièce|œuf"",""2|pièce|échalotes"",""2|gousse|ail"",""2|cuillères à soupe|kecap manis"",""1|cuillère à soupe|sambal oelek"",""30|ml|huile végétale"""
398,Riz sauté thaï à l'ananas et aux crevettes,4,"""400|g|riz cuit"",""300|g|crevettes"",""200|g|ananas"",""2|pièce|œuf"",""50|g|noix cajou"",""2|cuillères à soupe|sauce poisson"",""1|cuillère à soupe|curry"",""30|ml|huile végétale"""
399,Dan Dan noodles sichuanaises,4,"""400|g|nouilles chinoises"",""200|g|porc haché"",""4|cuillères à soupe|pâte sésame"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|vinaigre noir"",""1|cuillère à soupe|huile piment"",""2|gousse|ail"",""10|g|gingembre"",""200|ml|bouillon"""
400,Nouilles sautées au poulet et légumes,4,"""400|g|nouilles"",""400|g|poulet"",""2|pièce|carottes"",""1|pièce|brocoli"",""100|g|champignons"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sauce huître"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile végétale"""
401,Japchae,4,"""200|g|nouilles patate douce"",""200|g|bœuf"",""200|g|épinards"",""1|pièce|carottes"",""1|pièce|oignon"",""100|g|champignons"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sucre"",""2|cuillères à soupe|huile sésame"",""2|gousse|ail"""
403,Laksa de Singapour,4,"""400|g|nouilles de riz"",""300|g|crevettes"",""400|ml|lait de coco"",""2|cuillères à soupe|pâte laksa"",""200|g|tofu frit"",""100|g|pousses soja"",""1|litre|bouillon"""
405,Oyakodon,4,"""400|g|riz cuit"",""400|g|poulet"",""4|pièce|œuf"",""2|pièce|oignon"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""20|g|sucre"""
406,Katsudon,4,"""400|g|riz cuit"",""4|escalopes|porc panées"",""4|pièce|œuf"",""2|pièce|oignon"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""20|g|sucre"""
407,Onigiri japonais,8,"""600|g|riz japonais cuit"",""8|feuilles|nori"",""100|g|saumon cuit"",""50|g|umeboshi"",""2|cuillères à soupe|furikake"""
408,Congee de riz,4,"""200|g|riz"",""2|litres|bouillon poulet"",""200|g|poulet"",""2|pièce|oeufs century"",""10|g|gingembre"""
409,Riz gluant à la mangue thaïlandais,4,"""300|g|riz gluant"",""400|ml|lait de coco"",""100|g|sucre"",""1|cuillère à café|sel"",""2|pièce|mangues mûres"""
410,Kimchi Jjigae,4,"""400|g|kimchi"",""200|g|porc"",""200|g|tofu"",""2|gousse|ail"",""1|cuillère à soupe|gochujang"",""500|ml|eau"",""1|cuillère à soupe|huile végétale"""
411,Tteokbokki,4,"""500|g|gâteaux de riz"",""200|g|gâteaux poisson"",""3|cuillères à soupe|gochujang"",""2|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sucre"",""500|ml|eau"""
414,Île flottante et sa crème anglaise,6,"""6|blancs|œuf"",""150|g|sucre"",""500|ml|lait"",""4|jaunes|œuf"",""100|g|sucre pour crème"",""1|gousse|vanille"""
415,Profiteroles au chocolat chaud,6,"""250|ml|eau"",""100|g|beurre"",""150|g|farine"",""4|pièce|œuf"",""500|ml|glace vanille"",""300|g|chocolat noir"",""300|ml|crème liquide"""
418,Tarte Bourdaloue,8,"""1|pâte|sablée"",""800|g|poires"",""200|g|crème d'amande"",""100|g|poudre amandes"",""100|g|sucre"",""100|g|beurre"",""2|pièce|œuf"",""30|ml|rhum"""
423,Paris-Brest,8,"""250|ml|eau"",""100|g|beurre"",""150|g|farine"",""4|pièce|œuf"",""400|g|crème mousseline pralinée"",""100|g|pralin"",""50|g|amandes effilées"""
424,Éclair au café ou au chocolat,12,"""250|ml|eau"",""100|g|beurre"",""150|g|farine"",""4|pièce|œuf"",""400|ml|crème pâtissière"",""200|g|fondant"""
425,Religieuse au chocolat,8,"""500|ml|crème pâtissière chocolat"",""200|g|fondant chocolat"",""100|g|beurre"""
426,Saint-Honoré,8,"""1|pâte|feuilletée"",""500|ml|crème chiboust"",""200|g|caramel"",""100|g|sucre"""
427,Fraisier,8,"""500|g|fraises"",""500|g|crème mousseline"",""200|g|pâte d'amande rose"""
428,Opéra,8,"""3|biscuits|joconde"",""300|g|crème au beurre café"",""300|g|ganache chocolat"",""200|g|glaçage chocolat"""
429,Mille-feuille,6,"""400|g|pâte feuilletée"",""500|ml|crème pâtissière"",""200|g|fondant blanc"",""50|g|chocolat noir"""
430,Soufflé au Grand Marnier,6,"""500|ml|lait"",""6|jaunes|œuf"",""100|g|sucre"",""50|g|farine"",""8|blancs|œuf"",""100|ml|grand marnier"""
433,Panna Cotta et son coulis de fruits rouges,6,"""500|ml|crème liquide"",""100|g|sucre"",""3|feuilles|gélatine"",""1|gousse|vanille"",""300|g|fruits rouges"",""50|g|sucre pour coulis"""
434,Tiramisu aux fraises,8,"""500|g|mascarpone"",""500|g|fraises"",""30|biscuits|cuillère"",""4|jaunes|œuf"",""100|g|sucre"""
435,Panna Cotta au caramel beurre salé,6,"""500|ml|crème liquide"",""100|g|sucre"",""3|feuilles|gélatine"",""150|g|caramel beurre salé"""
436,Zabaione au Marsala,4,"""6|jaunes|œuf"",""100|g|sucre"",""150|ml|marsala"""
437,Cannoli siciliens à la ricotta,12,"""300|g|farine"",""50|g|saindoux"",""50|ml|vin blanc"",""500|g|ricotta"",""150|g|sucre glace"",""50|g|pistaches"",""50|g|chocolat"""
438,Torta della nonna,8,"""1|pâte|sablée"",""500|ml|crème pâtissière"",""100|g|pignons de pin"""
439,Torta caprese,8,"""200|g|chocolat noir"",""150|g|beurre"",""150|g|sucre"",""4|pièce|œuf"",""200|g|poudre amandes"",""30|g|cacao"""
440,Semifreddo au nougat,8,"""4|jaunes|œuf"",""100|g|sucre"",""400|ml|crème fouettée"",""200|g|nougat"",""50|g|pistaches"",""50|g|amandes"""
441,Gelato à la pistache,1L,"""500|ml|lait"",""200|ml|crème liquide"",""150|g|sucre"",""6|jaunes|œuf"",""150|g|pâte pistache"""
442,Affogato,4,"""4|boules|glace vanille"",""4|expressos|chauds"""
443,Panettone,1,"""500|g|farine manitoba"",""100|g|sucre"",""100|g|beurre"",""4|jaunes|œuf"",""200|ml|lait"",""20|g|levure boulanger"",""100|g|raisins secs"",""100|g|fruits confits"""
444,Cantucci,40,"""300|g|farine"",""200|g|sucre"",""2|pièce|œuf"",""150|g|amandes entières"",""1|sachet|levure"",""1|pincée|sel"""
445,Bonet piémontais,8,"""500|ml|lait"",""150|g|sucre"",""4|pièce|œuf"",""100|g|amaretti"",""50|g|cacao"",""100|ml|rhum"""
446,Pêches au vin,4,"""6|pièce|pêches"",""500|ml|vin rouge"",""150|g|sucre"",""1|bâton|cannelle"",""3|clous|girofle"""
447,Sbrisolona,8,"""200|g|farine"",""200|g|farine maïs"",""200|g|amandes"",""150|g|sucre"",""150|g|beurre"",""2|jaunes|œuf"""
449,Salame al cioccolato,8,"""300|g|biscuits secs"",""150|g|beurre"",""100|g|sucre"",""50|g|cacao"",""2|pièce|œuf"",""50|ml|rhum"""
450,Sfogliatelle napolitaines,12,"""500|g|pâte feuilletée"",""300|g|ricotta"",""100|g|semoule"",""100|g|sucre"",""100|g|fruits confits"""
451,Pastiera napolitaine,8,"""1|pâte|sablée"",""300|g|blé cuit"",""500|g|ricotta"",""300|g|sucre"",""4|pièce|œuf"",""100|g|fruits confits"""
456,Pumpkin pie,8,"""1|pâte|brisée"",""800|g|purée potiron"",""3|pièce|œuf"",""200|ml|crème liquide"",""150|g|sucre brun"",""1|cuillère à café|cannelle"",""1/2|cuillère à café|gingembre"",""1/4|cuillère à café|muscade"""
457,Pecan pie,8,"""1|pâte|sablée"",""200|g|noix pécan"",""3|pièce|œuf"",""200|ml|sirop maïs"",""100|g|sucre brun"",""100|g|beurre"",""1|cuillère à café|vanille"""
458,Carrot cake et son glaçage au cream cheese,10,"""300|g|carottes râpées"",""300|g|farine"",""200|g|sucre"",""150|ml|huile végétale"",""3|pièce|œuf"",""100|g|noix"",""2|cuillères à café|cannelle"",""1|sachet|levure"",""300|g|cream cheese"",""150|g|sucre glace"""
459,Red velvet cake,10,"""350|g|farine"",""300|g|sucre"",""250|ml|babeurre"",""150|ml|huile végétale"",""2|pièce|œuf"",""2|cuillères à soupe|cacao"",""1|cuillère à café|vinaigre blanc"",""1|cuillère à café|bicarbonate"",""400|g|cream cheese"",""200|g|sucre glace"""
460,Muffins aux myrtilles,12,"""300|g|farine"",""150|g|sucre"",""2|cuillères à café|levure"",""1/2|cuillère à café|sel"",""250|ml|lait"",""100|ml|huile végétale"",""2|pièce|œuf"",""200|g|myrtilles"""
461,Cupcakes à la vanille et glaçage,12,"""150|g|farine"",""150|g|sucre"",""125|g|beurre"",""2|pièce|œuf"",""125|ml|lait"",""1|sachet|levure"",""1|cuillère à café|vanille"",""200|g|beurre pour glaçage"",""400|g|sucre glace"""
462,Banana bread,1,"""300|g|bananes mûres"",""200|g|farine"",""150|g|sucre"",""100|g|beurre"",""2|pièce|œuf"",""1|sachet|levure"",""1|cuillère à café|cannelle"",""100|g|noix"""
463,Key lime pie,8,"""1|pâte|sablée biscuits graham"",""4|jaunes|œuf"",""400|ml|lait concentré sucré"",""120|ml|jus citron vert"",""300|ml|crème fouettée"""
464,Crumble aux pommes et à la cannelle,6,"""1|kg|pommes"",""150|g|farine"",""100|g|beurre froid"",""100|g|sucre brun"",""50|g|flocons avoine"",""2|cuillères à café|cannelle"""
465,Sticky toffee pudding,8,"""200|g|dattes"",""250|ml|eau bouillante"",""1|cuillère à café|bicarbonate"",""200|g|farine"",""150|g|sucre brun"",""75|g|beurre"",""2|pièce|œuf"",""200|ml|crème liquide"",""150|g|sucre pour sauce"""
466,Eton mess,6,"""500|ml|crème fouettée"",""500|g|fraises"",""50|g|sucre"""
468,Trifle anglais,8,"""400|g|fruits rouges"",""100|ml|sherry"",""500|ml|crème anglaise"",""400|ml|crème fouettée"""
469,Banoffee pie,8,"""250|g|biscuits digestive"",""100|g|beurre"",""400|g|dulce de leche"",""3|pièce|bananes"",""400|ml|crème fouettée"""
470,Bread and butter pudding,6,"""8|tranches|brioche"",""50|g|beurre"",""50|g|raisins secs"",""400|ml|lait"",""200|ml|crème liquide"",""3|pièce|œuf"",""100|g|sucre"",""1|cuillère à café|vanille"""
471,Shortbread écossais,20,"""250|g|farine"",""175|g|beurre"",""75|g|sucre"",""1|pincée|sel"""
472,Forêt-Noire allemande,10,"""1|kg|cerises"",""500|ml|crème fouettée"",""100|ml|kirsch"",""100|g|chocolat râpé"",""100|g|sucre"""
473,Apfelstrudel autrichien,8,"""1|kg|pommes"",""100|g|raisins secs"",""100|g|chapelure"",""100|g|sucre"",""100|g|beurre"",""2|cuillères à café|cannelle"",""50|g|amandes"""
474,Sacher Torte viennoise,10,"""200|g|chocolat noir"",""150|g|beurre"",""150|g|sucre"",""6|pièce|œuf"",""150|g|farine"",""300|g|confiture abricot"""
475,Linzer Torte,8,"""200|g|farine"",""200|g|poudre amandes"",""150|g|beurre"",""150|g|sucre"",""2|jaunes|œuf"",""300|g|confiture framboises"""
477,Crème catalane,6,"""500|ml|lait"",""6|jaunes|œuf"",""100|g|sucre"",""30|g|fécule maïs"",""1|bâton|cannelle"""
478,Tarta de Santiago,8,"""250|g|poudre amandes"",""250|g|sucre"",""4|pièce|œuf"""
479,Leche frita,6,"""500|ml|lait"",""100|g|sucre"",""50|g|fécule maïs"",""50|g|farine"",""3|jaunes|œuf"""
