id,generated_recipe_id,raw_name,quantity,unit,notes,canonical_food_id,archetype_id,match_status,created_at
5319,110,Sucre,2,c. à café,nuoc cham,14037,,canonical,2026-06-05 12:39:23.196649+00
5320,110,Ail,1,gousse,"râpée, nuoc cham",10001,,canonical,2026-06-05 12:39:23.196649+00
5403,125,Dos de cabillaud,300,g,2 pavés,2004,,canonical,2026-06-05 12:39:24.605792+00
5404,125,Pommes de terre nouvelles (rattes),400,g,,1053,,canonical,2026-06-05 12:39:24.605792+00
5405,125,Petits pois frais,150,g,écossés,2047,,canonical,2026-06-05 12:39:24.605792+00
5406,125,Fèves fraîches,150,g,écossées & pelées,2035,,canonical,2026-06-05 12:39:24.605792+00
5407,125,Radis roses,1,botte,en rondelles,1056,,canonical,2026-06-05 12:39:24.605792+00
5408,125,Huile d'olive vierge extra,60,ml,,14030,,canonical,2026-06-05 12:39:24.605792+00
5409,125,Citron jaune,1,pièce,jus & zeste,1015,,canonical,2026-06-05 12:39:24.605792+00
5410,125,Câpres,20,g,rincées,31,,canonical,2026-06-05 12:39:24.605792+00
5411,125,Persil plat,1,bouquet,ciselé,1049,,canonical,2026-06-05 12:39:24.605792+00
5412,125,Échalote,1,petite,finement ciselée,2031,,canonical,2026-06-05 12:39:24.605792+00
5413,125,Beurre doux,15,g,,,204,archetype,2026-06-05 12:39:24.605792+00
5414,125,Fleur de sel,1,pincée,,6004,,canonical,2026-06-05 12:39:24.605792+00
5507,132,Pavé de saumon,300,g,2 pavés épais,2062,,canonical,2026-06-05 12:39:25.978055+00
5508,132,Gnocchi de pommes de terre,400,g,frais (rayon frais ou maison),1053,,canonical,2026-06-05 12:39:25.978055+00
5509,132,Tomates anciennes,300,g,en petits dés,1059,,canonical,2026-06-05 12:39:25.978055+00
5510,132,Olives Taggiasche,40,g,dénoyautées,11007,,canonical,2026-06-05 12:39:25.978055+00
5511,132,Basilic,1,bouquet,ciselé,1004,,canonical,2026-06-05 12:39:25.978055+00
5512,132,Câpres,10,g,,31,,canonical,2026-06-05 12:39:25.978055+00
5513,132,Échalote,1,petite,finement ciselée,2031,,canonical,2026-06-05 12:39:25.978055+00
5514,132,Huile d'olive vierge extra,60,ml,,14030,,canonical,2026-06-05 12:39:25.978055+00
5515,132,Citron jaune,1,pièce,jus & zeste,1015,,canonical,2026-06-05 12:39:25.978055+00
5516,132,Courgettes,2,pièces,en rubans,2026,,canonical,2026-06-05 12:39:25.978055+00
5517,132,Beurre doux,30,g,,,204,archetype,2026-06-05 12:39:25.978055+00
5518,132,Ail,2,gousses,écrasées,10001,,canonical,2026-06-05 12:39:25.978055+00
5519,132,Fleur de sel,1,pincée,,6004,,canonical,2026-06-05 12:39:25.978055+00
5333,118,Boulgour fin,150,g,boulettes,16,,canonical,2026-06-05 12:39:23.588939+00
5334,118,Carottes,3,pièces,en tronçons,1005,,canonical,2026-06-05 12:39:23.588939+00
5335,118,Courgettes,3,pièces,en tronçons,2026,,canonical,2026-06-05 12:39:23.588939+00
5336,118,Navets,3,pièces,en quartiers,1041,,canonical,2026-06-05 12:39:23.588939+00
5337,118,Tomates,3,pièces,en quartiers,1059,,canonical,2026-06-05 12:39:23.588939+00
5338,118,Oignons,2,pièces,hachés,2041,,canonical,2026-06-05 12:39:23.588939+00
5339,118,Raisins secs,80,g,,,93,archetype,2026-06-05 12:39:23.588939+00
5340,118,Concentré de tomate,2,c. à soupe,,,4,archetype,2026-06-05 12:39:23.588939+00
5341,118,Ras el hanout,2,c. à café,,37,,canonical,2026-06-05 12:39:23.588939+00
5342,118,Safran filaments,1,pincée,,10006,,canonical,2026-06-05 12:39:23.588939+00
5343,118,Cumin moulu,1,c. à café,,14017,,canonical,2026-06-05 12:39:23.588939+00
5344,118,Coriandre fraîche,1,botte,,1018,,canonical,2026-06-05 12:39:23.588939+00
5345,118,Persil plat,0.5,botte,boulettes,1049,,canonical,2026-06-05 12:39:23.588939+00
5346,118,Œuf,1,pièce,boulettes,2040,,canonical,2026-06-05 12:39:23.588939+00
5347,118,Harissa,2,c. à café,,36,,canonical,2026-06-05 12:39:23.588939+00
5348,118,Huile d'olive,4,c. à soupe,,14030,,canonical,2026-06-05 12:39:23.588939+00
5349,118,Ail,3,gousses,,10001,,canonical,2026-06-05 12:39:23.588939+00
5429,127,Farine de sarrasin,120,g,,4004,,canonical,2026-06-05 12:39:24.994795+00
5430,127,Eau,300,ml,,14018,,canonical,2026-06-05 12:39:24.994795+00
5431,127,Œufs,4,pièces,"2 dans la pâte, 2 sur galettes",2040,,canonical,2026-06-05 12:39:24.994795+00
5432,127,Sel,1,pincée,gros sel,6004,,canonical,2026-06-05 12:39:24.994795+00
5433,127,Beurre demi-sel,40,g,,6004,,canonical,2026-06-05 12:39:24.994795+00
5434,127,Champignons de Paris,250,g,en lamelles,3001,,canonical,2026-06-05 12:39:24.994795+00
5435,127,Ail,2,gousses,hachées,10001,,canonical,2026-06-05 12:39:24.994795+00
5436,127,Emmental râpé,80,g,,,272,archetype,2026-06-05 12:39:24.994795+00
5362,120,Basilic frais,0.5,botte,,1004,,canonical,2026-06-05 12:39:23.787491+00
5443,128,Quinoa,150,g,,4002,,canonical,2026-06-05 12:39:25.18724+00
5444,128,Carottes,200,g,en bâtonnets,1005,,canonical,2026-06-05 12:39:25.18724+00
5445,128,Betteraves crues,250,g,en cubes,1012,,canonical,2026-06-05 12:39:25.18724+00
5446,128,Brocolis,250,g,en fleurettes,2003,,canonical,2026-06-05 12:39:25.18724+00
5447,128,Pois chiches cuits,300,g,égouttés & séchés,5008,,canonical,2026-06-05 12:39:25.18724+00
5448,128,Cumin en poudre,2,c. à café,,14017,,canonical,2026-06-05 12:39:25.18724+00
5449,128,Paprika fumé,1,c. à café,,,474,archetype,2026-06-05 12:39:25.18724+00
5450,128,Tahini,40,g,,26,,canonical,2026-06-05 12:39:25.18724+00
5451,128,Yaourt grec,100,g,,,334,archetype,2026-06-05 12:39:25.18724+00
5452,128,Citron jaune,1,pièce,jus,1015,,canonical,2026-06-05 12:39:25.18724+00
5453,128,Ail,1,gousse,râpée,10001,,canonical,2026-06-05 12:39:25.18724+00
5454,128,Graines de courge,30,g,,2024,,canonical,2026-06-05 12:39:25.18724+00
5455,128,Huile d'olive,40,ml,,14030,,canonical,2026-06-05 12:39:25.18724+00
5456,128,Coriandre fraîche,4,branches,,1018,,canonical,2026-06-05 12:39:25.18724+00
5457,128,Houmous,100,g,voir tip : maison à partir de pois chiches,48,,canonical,2026-06-05 12:39:25.18724+00
5548,135,Vermicelles de riz,160,g,,4003,,canonical,2026-06-05 12:39:26.594331+00
5549,135,Tofu fumé,200,g,en cubes,20,,canonical,2026-06-05 12:39:26.594331+00
5550,135,Champignons shiitaké,150,g,émincés,14015,,canonical,2026-06-05 12:39:26.594331+00
5551,135,Pak-choï,2,pièces,effeuillé,2044,,canonical,2026-06-05 12:39:26.594331+00
5552,135,Bouillon de légumes,1500,ml,,14036,,canonical,2026-06-05 12:39:26.594331+00
5553,135,Gingembre frais,40,g,en tranches grillées,10002,,canonical,2026-06-05 12:39:26.594331+00
5554,135,Oignon jaune,1,pièce,coupé en deux & grillé,2041,,canonical,2026-06-05 12:39:26.594331+00
5555,135,Anis étoilé,3,pièces,,,,unmatched,2026-06-05 12:39:26.594331+00
5556,135,Cannelle bâton,1,pièce,,14012,,canonical,2026-06-05 12:39:26.594331+00
5557,135,Cardamome,2,gousses,,6001,,canonical,2026-06-05 12:39:26.594331+00
5558,135,Sauce soja,30,ml,,14033,,canonical,2026-06-05 12:39:26.594331+00
5559,135,Coriandre fraîche,1,bouquet,,1018,,canonical,2026-06-05 12:39:26.594331+00
5560,135,Basilic thaï,1,bouquet,,1004,,canonical,2026-06-05 12:39:26.594331+00
5561,135,Citron vert,1,pièce,en quartiers,1016,,canonical,2026-06-05 12:39:26.594331+00
5562,135,Oignons frits,20,g,,2041,,canonical,2026-06-05 12:39:26.594331+00
5415,126,Cuisses de poulet désossées,450,g,avec peau,2054,,canonical,2026-06-05 12:39:24.804991+00
1216,6,Blanc de poulet,400,g,coupé en morceaux,2054,,canonical,2026-06-04 20:04:11.473378+00
1217,6,Poivron rouge,200,g,émincé,1051,,canonical,2026-06-04 20:04:11.473378+00
1218,6,Poivron vert,150,g,émincé,1051,,canonical,2026-06-04 20:04:11.473378+00
1219,6,Oignon,120,g,émincé,2041,,canonical,2026-06-04 20:04:11.473378+00
1220,6,Tomates pelées en dés,300,g,en conserve,1059,,canonical,2026-06-04 20:04:11.473378+00
1221,6,Jambon de Bayonne,60,g,en lamelles,,317,archetype,2026-06-04 20:04:11.473378+00
1222,6,Ail,8,g,2 gousses hachées,10001,,canonical,2026-06-04 20:04:11.473378+00
1223,6,Huile d'olive,25,ml,,14030,,canonical,2026-06-04 20:04:11.473378+00
1224,6,Vin blanc sec,80,ml,,,331,archetype,2026-06-04 20:04:11.473378+00
1225,6,Concentré de tomate,15,g,1 cuillère à soupe,1059,,canonical,2026-06-04 20:04:11.473378+00
1226,6,Piment d'Espelette,2,g,1 cuillère à café,2048,,canonical,2026-06-04 20:04:11.473378+00
1227,6,Thym séché,1,g,,1058,,canonical,2026-06-04 20:04:11.473378+00
1228,6,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:11.473378+00
1229,6,Sel,3,g,,6004,,canonical,2026-06-04 20:04:11.473378+00
1230,6,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:11.473378+00
1231,6,Riz basmati,160,g,pour accompagnement,4003,,canonical,2026-06-04 20:04:11.473378+00
1232,5,Saucisses fumées,190,g,de préférence saucisses créoles,,383,archetype,2026-06-04 20:04:11.677533+00
1233,5,Riz basmati,160,g,,4003,,canonical,2026-06-04 20:04:11.677533+00
1234,5,Haricots rouges,240,g,"en conserve, égouttés",14023,,canonical,2026-06-04 20:04:11.677533+00
1235,5,Tomates,300,g,bien mûres,1059,,canonical,2026-06-04 20:04:11.677533+00
1236,5,Oignon,1,pièce,moyen,2041,,canonical,2026-06-04 20:04:11.677533+00
1237,5,Ail,3,gousses,,10001,,canonical,2026-06-04 20:04:11.677533+00
1238,5,Gingembre frais,10,g,,10002,,canonical,2026-06-04 20:04:11.677533+00
1239,5,Piment rouge,1,pièce,ou selon goût,2048,,canonical,2026-06-04 20:04:11.677533+00
1240,5,Huile de tournesol,20,mL,,11009,,canonical,2026-06-04 20:04:11.677533+00
1241,5,Concentré de tomate,15,g,,1059,,canonical,2026-06-04 20:04:11.677533+00
1242,5,Thym,1,branche,frais,1058,,canonical,2026-06-04 20:04:11.677533+00
1243,5,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:11.677533+00
1244,5,Sel,3,g,,6004,,canonical,2026-06-04 20:04:11.677533+00
1245,5,Poivre noir,1,pincée,moulu,10005,,canonical,2026-06-04 20:04:11.677533+00
1246,5,Eau,320,mL,pour le riz,14018,,canonical,2026-06-04 20:04:11.677533+00
5416,126,Jambon de Bayonne,60,g,en lanières,,317,archetype,2026-06-05 12:39:24.804991+00
5417,126,Poivron rouge,2,pièces,en lamelles,1051,,canonical,2026-06-05 12:39:24.804991+00
5418,126,Poivron vert,1,pièce,en lamelles,1051,,canonical,2026-06-05 12:39:24.804991+00
5419,126,Tomates anciennes,400,g,concassées,1059,,canonical,2026-06-05 12:39:24.804991+00
5420,126,Oignon jaune,1,gros,émincé,2041,,canonical,2026-06-05 12:39:24.804991+00
5421,126,Ail,3,gousses,hachées,10001,,canonical,2026-06-05 12:39:24.804991+00
5422,126,Piment d'Espelette,1,c. à café,,2048,,canonical,2026-06-05 12:39:24.804991+00
5423,126,Vin blanc sec,100,ml,,,331,archetype,2026-06-05 12:39:24.804991+00
5424,126,Bouillon de volaille,150,ml,,,389,archetype,2026-06-05 12:39:24.804991+00
5425,126,Riz basmati,160,g,,4003,,canonical,2026-06-05 12:39:24.804991+00
5426,126,Safran,1,pincée,filaments,10006,,canonical,2026-06-05 12:39:24.804991+00
5427,126,Huile d'olive,30,ml,,14030,,canonical,2026-06-05 12:39:24.804991+00
5428,126,Basilic,6,feuilles,,1004,,canonical,2026-06-05 12:39:24.804991+00
5520,133,Farine T65,200,g,,,312,archetype,2026-06-05 12:39:26.179639+00
5521,133,Huile d'olive,80,ml,,14030,,canonical,2026-06-05 12:39:26.179639+00
5522,133,Eau froide,80,ml,,14018,,canonical,2026-06-05 12:39:26.179639+00
5523,133,Sel fin,1,pincée,,6004,,canonical,2026-06-05 12:39:26.179639+00
5524,133,Courgettes,2,pièces,finement tranchées en rondelles,2026,,canonical,2026-06-05 12:39:26.179639+00
5525,133,Ricotta,200,g,,,231,archetype,2026-06-05 12:39:26.179639+00
5526,133,Citron jaune,1,pièce,zeste,1015,,canonical,2026-06-05 12:39:26.179639+00
5527,133,Pesto au basilic,60,g,,1004,,canonical,2026-06-05 12:39:26.179639+00
5528,133,Tomates cerises,300,g,,1008,,canonical,2026-06-05 12:39:26.179639+00
5529,133,Œuf,1,pièce,pour dorure,2040,,canonical,2026-06-05 12:39:26.179639+00
5530,133,Roquette,100,g,,2058,,canonical,2026-06-05 12:39:26.179639+00
5531,133,Pignons de pin,30,g,grillés,,,unmatched,2026-06-05 12:39:26.179639+00
5532,133,Vinaigre balsamique,15,ml,,14032,,canonical,2026-06-05 12:39:26.179639+00
5533,133,Parmesan râpé,30,g,,,273,archetype,2026-06-05 12:39:26.179639+00
1267,1,Saucisses fumées,300,g,de préférence saucisses de Strasbourg,,383,archetype,2026-06-04 20:04:12.050353+00
1268,1,Riz basmati,150,g,,4003,,canonical,2026-06-04 20:04:12.050353+00
1269,1,Haricots rouges,200,g,"en conserve, égouttés",14023,,canonical,2026-06-04 20:04:12.050353+00
1270,1,Tomates,400,g,en conserve concassées,1059,,canonical,2026-06-04 20:04:12.050353+00
1271,1,Oignons,2,pièces,moyens,2041,,canonical,2026-06-04 20:04:12.050353+00
1272,1,Ail,3,gousses,,10001,,canonical,2026-06-04 20:04:12.050353+00
1273,1,Gingembre frais,15,g,,10002,,canonical,2026-06-04 20:04:12.050353+00
1274,1,Piment de Cayenne,1,pincée,ou au goût,2048,,canonical,2026-06-04 20:04:12.050353+00
1275,1,Curcuma en poudre,5,g,,6003,,canonical,2026-06-04 20:04:12.050353+00
1276,1,Thym,2,branches,frais ou 1 c.à.c séché,1058,,canonical,2026-06-04 20:04:12.050353+00
1277,1,Huile végétale,30,mL,,14031,,canonical,2026-06-04 20:04:12.050353+00
1278,1,Sel,5,g,,6004,,canonical,2026-06-04 20:04:12.050353+00
1279,1,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:12.050353+00
1280,1,Feuilles de laurier,2,pièces,,2039,,canonical,2026-06-04 20:04:12.050353+00
1281,3,Bœuf à braiser (paleron ou joue),600,g,coupé en gros cubes,14011,,canonical,2026-06-04 20:04:12.261768+00
1282,3,Carottes nouvelles,250,g,coupées en rondelles épaisses,1005,,canonical,2026-06-04 20:04:12.261768+00
1283,3,Oignons,200,g,émincés,2041,,canonical,2026-06-04 20:04:12.261768+00
1284,3,Tomates,400,g,concassées ou pelées en boîte,1059,,canonical,2026-06-04 20:04:12.261768+00
1285,3,Vin rouge,300,ml,côtes du rhône de préférence,,332,archetype,2026-06-04 20:04:12.261768+00
1286,3,Bouillon de bœuf,200,ml,ou eau + cube,14011,,canonical,2026-06-04 20:04:12.261768+00
1287,3,Olives noires,80,g,dénoyautées,11007,,canonical,2026-06-04 20:04:12.261768+00
1288,3,Ail,4,gousses,écrasées,10001,,canonical,2026-06-04 20:04:12.261768+00
1289,3,Concentré de tomate,30,g,2 cuillères à soupe,1059,,canonical,2026-06-04 20:04:12.261768+00
1290,3,Huile d'olive,30,ml,pour la cuisson,14030,,canonical,2026-06-04 20:04:12.261768+00
1291,3,Thym frais,4,branches,ou 1 c.à.c séché,1058,,canonical,2026-06-04 20:04:12.261768+00
1292,3,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:12.261768+00
1293,3,Romarin,2,branches,ou 1/2 c.à.c séché,2057,,canonical,2026-06-04 20:04:12.261768+00
1294,3,Orange,1,pièce,zeste seulement,1044,,canonical,2026-06-04 20:04:12.261768+00
1295,3,Pommes de terre,400,g,"chair ferme, pour accompagnement",1053,,canonical,2026-06-04 20:04:12.261768+00
1296,3,Sel,8,g,,6004,,canonical,2026-06-04 20:04:12.261768+00
1297,3,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:12.261768+00
5437,127,Salade verte,1,pièce,feuilles lavées,14029,,canonical,2026-06-05 12:39:24.994795+00
5438,127,Pomme Granny Smith,1,pièce,en lamelles,1052,,canonical,2026-06-05 12:39:24.994795+00
1311,9,agneau,305,g,,4001,,canonical,2026-06-04 20:04:12.462396+00
1312,9,courgettes,300,g,,2026,,canonical,2026-06-04 20:04:12.462396+00
1313,9,PDT,200,g,,,,unmatched,2026-06-04 20:04:12.462396+00
1314,9,oignons,,,,2041,,canonical,2026-06-04 20:04:12.462396+00
1315,9,olives,,,,11007,,canonical,2026-06-04 20:04:12.462396+00
1316,9,épices,,,,12,,canonical,2026-06-04 20:04:12.462396+00
1317,9,bouillon,,,,14035,,canonical,2026-06-04 20:04:12.462396+00
5439,127,Noix de Grenoble,40,g,concassées,47,,canonical,2026-06-05 12:39:24.994795+00
5440,127,Vinaigre de cidre,15,ml,,,529,archetype,2026-06-05 12:39:24.994795+00
5441,127,Huile d'olive,30,ml,,14030,,canonical,2026-06-05 12:39:24.994795+00
5442,127,Persil plat,4,branches,ciselé,1049,,canonical,2026-06-05 12:39:24.994795+00
5534,134,Entrecôte de bœuf,600,g,"épaisse, 1 pièce",,346,archetype,2026-06-05 12:39:26.396333+00
5535,134,Pommes de terre Bintje,800,g,en frites épaisses,1053,,canonical,2026-06-05 12:39:26.396333+00
5536,134,Graisse de canard,200,g,,2005,,canonical,2026-06-05 12:39:26.396333+00
5537,134,Beurre doux,80,g,pommade,,204,archetype,2026-06-05 12:39:26.396333+00
5538,134,Échalote,2,pièces,finement ciselées,2031,,canonical,2026-06-05 12:39:26.396333+00
5539,134,Persil plat,1,bouquet,ciselé,1049,,canonical,2026-06-05 12:39:26.396333+00
5540,134,Cerfeuil,1,petit bouquet,ciselé,2008,,canonical,2026-06-05 12:39:26.396333+00
5541,134,Estragon,4,branches,,2033,,canonical,2026-06-05 12:39:26.396333+00
1892,66,huile d'olive,,,,14030,,canonical,2026-06-04 20:04:20.953846+00
5542,134,Jaunes d'œufs,3,pièces,,,318,archetype,2026-06-05 12:39:26.396333+00
1345,13,Pavé de saumon,350,g,2 pavés de 175g chacun,2062,,canonical,2026-06-04 20:04:12.829982+00
1346,13,Asperges vertes,270,g,fraîches de saison,8004,,canonical,2026-06-04 20:04:12.829982+00
1347,13,Pommes de terre nouvelles,390,g,grenaille ou charlotte,1053,,canonical,2026-06-04 20:04:12.829982+00
1348,13,Beurre,25,g,,,300,archetype,2026-06-04 20:04:12.829982+00
1349,13,Huile d'olive,15,ml,extra vierge,14030,,canonical,2026-06-04 20:04:12.829982+00
1350,13,Citron,1,pièce,jaune bio,1015,,canonical,2026-06-04 20:04:12.829982+00
1351,13,Ail,2,gousses,,10001,,canonical,2026-06-04 20:04:12.829982+00
1352,13,Persil plat,10,g,frais,1049,,canonical,2026-06-04 20:04:12.829982+00
1353,13,Sel fin,5,g,,6004,,canonical,2026-06-04 20:04:12.829982+00
1354,13,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:12.829982+00
5543,134,Vinaigre de vin blanc,50,ml,,,331,archetype,2026-06-05 12:39:26.396333+00
5544,134,Vin blanc sec,50,ml,,,331,archetype,2026-06-05 12:39:26.396333+00
1370,14,Épaule d'agneau,305,g,coupée en cubes de 3cm,4001,,canonical,2026-06-04 20:04:13.029396+00
1371,14,Riz basmati,120,g,,4003,,canonical,2026-06-04 20:04:13.029396+00
1372,14,Courgettes,300,g,en rondelles épaisses,2026,,canonical,2026-06-04 20:04:13.029396+00
1373,14,Cœurs d'artichaut,200,g,surgelés ou frais,8003,,canonical,2026-06-04 20:04:13.029396+00
1374,14,Tomates,400,g,concassées en conserve,1059,,canonical,2026-06-04 20:04:13.029396+00
1375,14,Oignon,150,g,émincé,2041,,canonical,2026-06-04 20:04:13.029396+00
1376,14,Ail,12,g,3 gousses hachées,10001,,canonical,2026-06-04 20:04:13.029396+00
1377,14,Olives vertes,60,g,dénoyautées,11007,,canonical,2026-06-04 20:04:13.029396+00
1378,14,Bouillon de légumes,300,ml,,14036,,canonical,2026-06-04 20:04:13.029396+00
1379,14,Huile d'olive,25,ml,,14030,,canonical,2026-06-04 20:04:13.029396+00
1380,14,Cumin moulu,3,g,,14017,,canonical,2026-06-04 20:04:13.029396+00
1381,14,Coriandre moulue,2,g,,1018,,canonical,2026-06-04 20:04:13.029396+00
1382,14,Cannelle,1,g,1 pincée,14012,,canonical,2026-06-04 20:04:13.029396+00
1383,14,Gingembre moulu,1,g,,10002,,canonical,2026-06-04 20:04:13.029396+00
1384,14,Citron,50,g,1/2 citron pressé,1015,,canonical,2026-06-04 20:04:13.029396+00
1385,14,Coriandre fraîche,10,g,pour servir,1018,,canonical,2026-06-04 20:04:13.029396+00
1386,14,Sel,5,g,,6004,,canonical,2026-06-04 20:04:13.029396+00
1387,14,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:13.029396+00
5545,134,Beurre clarifié,120,g,pour béarnaise,,403,archetype,2026-06-05 12:39:26.396333+00
5546,134,Salade verte,1,pièce,,14029,,canonical,2026-06-05 12:39:26.396333+00
5547,134,Fleur de sel,1,pincée,,6004,,canonical,2026-06-05 12:39:26.396333+00
1403,10,Bœuf à mijoter (paleron ou joue),315,g,en cubes de 3cm,14011,,canonical,2026-06-04 20:04:13.221797+00
1404,10,Aubergines,280,g,moyennes,1001,,canonical,2026-06-04 20:04:13.221797+00
1405,10,Pommes de terre,350,g,chair ferme,1053,,canonical,2026-06-04 20:04:13.221797+00
1406,10,Tomates pelées en dés,400,g,en conserve,1059,,canonical,2026-06-04 20:04:13.221797+00
1407,10,Oignons,120,g,jaunes,2041,,canonical,2026-06-04 20:04:13.221797+00
1408,10,Ail,8,g,2 gousses,10001,,canonical,2026-06-04 20:04:13.221797+00
1409,10,Concentré de tomates,20,g,1 cuillère à soupe,1059,,canonical,2026-06-04 20:04:13.221797+00
1410,10,Bouillon de bœuf,300,ml,ou eau + cube,14011,,canonical,2026-06-04 20:04:13.221797+00
1411,10,Herbes de Provence,2,g,1 cuillère à café,38,,canonical,2026-06-04 20:04:13.221797+00
1412,10,Thym frais,2,g,quelques brins,1058,,canonical,2026-06-04 20:04:13.221797+00
1413,10,Laurier,2,feuilles,fraîches ou séchées,2039,,canonical,2026-06-04 20:04:13.221797+00
1414,10,Huile d'olive,30,ml,2 cuillères à soupe,14030,,canonical,2026-06-04 20:04:13.221797+00
1415,10,Sel,3,g,1/2 cuillère à café,6004,,canonical,2026-06-04 20:04:13.221797+00
1416,10,Poivre noir,1,g,fraîchement moulu,10005,,canonical,2026-06-04 20:04:13.221797+00
1417,17,Bœuf à braiser (macreuse ou paleron),525,g,coupé en cubes de 3cm,14011,,canonical,2026-06-04 20:04:13.43084+00
1418,17,Aubergines,400,g,coupées en cubes,1001,,canonical,2026-06-04 20:04:13.43084+00
1419,17,Tomates,600,g,pelées et concassées,1059,,canonical,2026-06-04 20:04:13.43084+00
1420,17,Pommes de terre,500,g,"moyennes, épluchées",1053,,canonical,2026-06-04 20:04:13.43084+00
1421,17,Oignons,200,g,émincés,2041,,canonical,2026-06-04 20:04:13.43084+00
1422,17,Gruyère râpé,90,g,,,271,archetype,2026-06-04 20:04:13.43084+00
1423,17,Ail,15,g,3 gousses hachées,10001,,canonical,2026-06-04 20:04:13.43084+00
1424,17,Huile d'olive,40,ml,,14030,,canonical,2026-06-04 20:04:13.43084+00
1425,17,Herbes de Provence,3,g,,38,,canonical,2026-06-04 20:04:13.43084+00
1426,17,Thym frais,5,g,quelques branches,1058,,canonical,2026-06-04 20:04:13.43084+00
1427,17,Laurier,2,feuilles,,2039,,canonical,2026-06-04 20:04:13.43084+00
1428,17,Concentré de tomate,30,g,2 cuillères à soupe,1059,,canonical,2026-06-04 20:04:13.43084+00
1429,17,Vin rouge,150,ml,optionnel,,332,archetype,2026-06-04 20:04:13.43084+00
1430,17,Bouillon de bœuf,300,ml,,14011,,canonical,2026-06-04 20:04:13.43084+00
1431,17,Beurre,20,g,,,300,archetype,2026-06-04 20:04:13.43084+00
1432,17,Sel,5,g,,6004,,canonical,2026-06-04 20:04:13.43084+00
1433,17,Poivre noir,2,g,moulu,10005,,canonical,2026-06-04 20:04:13.43084+00
1434,18,Côtes de porc,320,g,2 côtes épaisses,2051,,canonical,2026-06-04 20:04:13.624545+00
1435,18,Pommes de terre grenaille,390,g,petites pommes de terre,1053,,canonical,2026-06-04 20:04:13.624545+00
1436,18,Radis,220,g,avec fanes si possible,1056,,canonical,2026-06-04 20:04:13.624545+00
1437,18,Moutarde à l'ancienne,30,g,2 cuillères à soupe,10003,,canonical,2026-06-04 20:04:13.624545+00
1438,18,Crème fraîche épaisse,80,ml,,,198,archetype,2026-06-04 20:04:13.624545+00
1439,18,Beurre,20,g,,,300,archetype,2026-06-04 20:04:13.624545+00
1440,18,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:13.624545+00
1441,18,Échalote,40,g,1 échalote moyenne,2031,,canonical,2026-06-04 20:04:13.624545+00
1442,18,Vin blanc sec,60,ml,,,331,archetype,2026-06-04 20:04:13.624545+00
1443,18,Bouillon de volaille,100,ml,,14035,,canonical,2026-06-04 20:04:13.624545+00
1444,18,Herbes de Provence,2,g,1 cuillère à café,38,,canonical,2026-06-04 20:04:13.624545+00
1445,18,Sel,3,g,,6004,,canonical,2026-06-04 20:04:13.624545+00
1446,18,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:13.624545+00
1447,19,Filet de cabillaud,360,g,2 filets de 180g chacun,2004,,canonical,2026-06-04 20:04:13.820368+00
1448,19,Petits pois surgelés,270,g,,2047,,canonical,2026-06-04 20:04:13.820368+00
1449,19,Riz basmati,120,g,poids sec,4003,,canonical,2026-06-04 20:04:13.820368+00
1450,19,Beurre,30,g,,,300,archetype,2026-06-04 20:04:13.820368+00
1451,19,Huile d'olive,15,ml,,14030,,canonical,2026-06-04 20:04:13.820368+00
1452,19,Échalote,1,pièce,,2031,,canonical,2026-06-04 20:04:13.820368+00
1453,19,Ail,1,gousse,,10001,,canonical,2026-06-04 20:04:13.820368+00
1454,19,Bouillon de légumes,150,ml,,14036,,canonical,2026-06-04 20:04:13.820368+00
1455,19,Citron,0.5,pièce,,1015,,canonical,2026-06-04 20:04:13.820368+00
1456,19,Persil plat,10,g,,1049,,canonical,2026-06-04 20:04:13.820368+00
1457,19,Sel,3,g,,6004,,canonical,2026-06-04 20:04:13.820368+00
1458,19,Poivre noir,1,g,,10005,,canonical,2026-06-04 20:04:13.820368+00
1459,21,Tortillas de blé,3,pièces,grandes tortillas souples,5002,,canonical,2026-06-04 20:04:14.015845+00
1460,21,Escalopes de poulet,280,g,sans peau,2054,,canonical,2026-06-04 20:04:14.015845+00
1461,21,Pommes de terre,330,g,pour frites,1053,,canonical,2026-06-04 20:04:14.015845+00
1462,21,Cheddar,55,g,en tranches,,261,archetype,2026-06-04 20:04:14.015845+00
1463,21,Salade iceberg,100,g,,14029,,canonical,2026-06-04 20:04:14.015845+00
1464,21,Tomates,150,g,fermes,1059,,canonical,2026-06-04 20:04:14.015845+00
1465,21,Concombre,80,g,,2022,,canonical,2026-06-04 20:04:14.015845+00
1466,21,Carotte,60,g,nouvelle de saison,1005,,canonical,2026-06-04 20:04:14.015845+00
