ID,Nom,Portions,Ingrédients
197,Zarzuela de mariscos,6,"""500|g|lotte"",""400|g|crevette"",""500|g|moule"",""300|g|calamar"",""400|g|tomate"",""2|pièce|oignon"",""4|gousse|ail"",""200|ml|vin blanc"",""100|ml|cognac"",""100|ml|huile d'olive"",""1|bouquet|persil"",""safran"",""sel|poivre"""
198,Marmitako,6,"""800|g|thon"",""1|kg|pomme de terre"",""2|pièce|poivron rouge"",""2|pièce|oignon"",""3|gousse|ail"",""400|g|tomate"",""100|ml|vin blanc"",""100|ml|huile d'olive"",""1|cuillère à café|paprika"",""sel|poivre"""
199,Fideuà,4,"""400|g|fideos pâtes"",""500|g|fruit de mer varié"",""1|litre|fumet de poisson"",""2|gousse|ail"",""1|pièce|oignon"",""100|ml|huile d'olive"",""0.2|g|safran"",""1|pièce|citron"",""aïoli|pour servir"""
200,Lotte à l'américaine,4,"""1|kg|lotte"",""200|ml|cognac"",""400|g|tomate"",""2|pièce|échalote"",""3|gousse|ail"",""200|ml|vin blanc"",""100|ml|crème"",""50|g|beurre"",""1|bouquet|estragon"",""sel|poivre"""
201,Bouillabaisse marseillaise,6,"""2|kg|poisson de roche varié"",""500|g|tomate"",""2|pièce|oignon"",""4|gousse|ail"",""1|pièce|fenouil"",""100|ml|huile d'olive"",""0.5|g|safran"",""1|bouquet|thym"",""1|feuille|laurier"",""rouille|et croûton"""
202,Bourride sétoise,6,"""1.5|kg|lotte"",""500|ml|aïoli"",""4|pièce|jaune d'œuf"",""200|ml|huile d'olive"",""4|gousse|ail"",""1|litre|fumet de poisson"",""croûtons|pain grillé"",""sel|poivre"""
203,Brandade de morue de Nîmes,6,"""600|g|morue dessalée"",""400|ml|lait"",""200|ml|huile d'olive"",""3|gousse|ail"",""1|pièce|citron"",""poivre|blanc"",""croûtons|aillés"""
204,Aïoli provençal et ses légumes,6,"""8|gousse|ail"",""2|pièce|jaune d'œuf"",""300|ml|huile d'olive"",""1|kg|légume varié cuit"",""500|g|morue dessalée"",""6|pièce|œuf dur"",""sel|poivre"",""jus citron"""
208,Saumon à la plancha sauce vierge,4,"""4|pièce|pavé saumon 150g"",""4|pièce|tomate"",""1|pièce|échalote"",""2|gousse|ail"",""100|ml|huile d'olive"",""1|bouquet|basilic"",""1|pièce|citron"",""sel|poivre"""
209,Lasagnes au saumon et épinards,6,"""12|feuilles|lasagne"",""600|g|saumon"",""800|g|épinard"",""500|ml|sauce béchamel"",""200|ml|crème"",""100|g|parmesan"",""2|gousse|ail"",""30|ml|huile d'olive"",""muscade"",""sel|poivre"""
211,Gravlax de saumon,8,"""1|kg|saumon"",""100|g|sel"",""100|g|sucre"",""30|g|aneth"",""2|cuillères à soupe|poivre concassé"",""zeste|2 citron"",""50|ml|aquavit ou vodka"""
215,Cabillaud à la bordelaise,4,"""800|g|cabillaud"",""200|g|chapelure"",""100|g|beurre"",""3|pièce|échalote"",""2|gousse|ail"",""200|ml|vin blanc"",""persil|haché"",""sel|poivre"""
217,Fish and chips britannique,4,"""800|g|cabillaud"",""200|g|farine de blé"",""300|ml|bière"",""1|kg|pomme de terre"",""huile de friture"",""sel|poivre"",""sauce tartare"",""pois"""
218,Waterzooi de poisson,4,"""800|g|poisson blanc varié"",""4|pièce|poireaux"",""3|pièce|carotte"",""2|branches|céleri"",""200|ml|crème"",""2|pièce|jaune d'œuf"",""50|g|beurre"",""1|litre|fumet"",""persil"",""sel|poivre"""
220,Thon mi-cuit au sésame,4,"""600|g|thon rouge"",""100|g|graine de sésame"",""60|ml|sauce soja"",""30|ml|huile sésame"",""20|g|gingembre"",""wasabi"",""30|ml|huile neutre"""
221,Steak de thon à la sicilienne,4,"""4|pièce|steak thon 150g"",""400|g|tomate cerise"",""50|g|câpre"",""100|g|olive noir"",""2|gousse|ail"",""50|ml|huile d'olive"",""basilic|frais"",""sel|poivre"""
223,Dorade royale au four et fenouil,4,"""1|pièce|dorade 1.5kg"",""2|bulbes|fenouil"",""2|pièce|citron"",""100|ml|vin blanc"",""100|ml|huile d'olive"",""2|gousse|ail"",""thym|frais"",""sel|poivre"""
224,Filet de sole meunière,4,"""8|filets|sole"",""100|g|farine de blé"",""150|g|beurre"",""2|pièce|citron"",""persil|haché"",""sel|poivre"""
225,Raie au beurre noir et aux câpres,4,"""1.2|kg|aile de raie"",""150|g|beurre"",""50|g|câpre"",""50|ml|vinaigre"",""persil|haché"",""sel|poivre"""
226,Maquereaux marinés au vin blanc,4,"""8|filets|maquereaux"",""300|ml|vin blanc sec"",""100|ml|vinaigre blanc"",""2|pièce|oignon"",""2|pièce|carotte"",""2|feuilles|laurier"",""10|grains|poivre"",""1|bouquet|thym"",""sel"""
227,Sardines grillées au barbecue,4,"""1|kg|sardine"",""100|ml|huile d'olive"",""2|pièce|citron"",""3|gousse|ail"",""persil|haché"",""sel"",""poivre"""
229,Noix de Saint-Jacques snackées purée de carottes au cumin,4,"""16|pièce|noix saint-jacque"",""600|g|carotte"",""100|ml|crème"",""50|g|beurre"",""1|cuillère à café|cumin"",""30|ml|huile"",""sel|poivre"""
231,Crevettes sautées à l'ail et au persil,4,"""600|g|crevette décortiquée"",""4|gousse|ail"",""1|bouquet|persil"",""100|ml|vin blanc"",""80|ml|huile d'olive"",""1|pincée|piment"",""sel|poivre"""
233,Pâtes aux crevettes ail huile et piment,4,"""400|g|linguine"",""500|g|crevette"",""4|gousse|ail"",""100|ml|huile d'olive"",""2|piments|rouge"",""1|bouquet|persil"",""zeste citron"",""sel|poivre"""
234,Crevettes à l'armoricaine,4,"""800|g|crevette"",""400|g|tomate"",""100|ml|cognac"",""200|ml|vin blanc"",""3|pièce|échalote"",""3|gousse|ail"",""100|ml|crème"",""50|g|beurre"",""estragon"",""sel|poivre"""
235,Wok de crevettes aux légumes croquants,4,"""500|g|crevette"",""1|pièce|brocoli"",""2|pièce|carotte"",""150|g|pois mange-tout"",""1|pièce|poivron"",""2|cuillères à soupe|sauce soja"",""1|cuillère à soupe|sauce huître"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile"""
236,Pad Thaï aux crevettes,4,"""250|g|nouille de riz"",""400|g|crevette"",""3|pièce|œuf"",""100|g|pousse soja"",""50|g|cacahuète"",""3|oignons|vert"",""60|ml|sauce poisson"",""30|g|sucre"",""30|ml|tamarin"",""30|ml|huile"""
238,Calamars à la romaine,4,"""800|g|calamar"",""200|g|farine de blé"",""2|pièce|œuf"",""huile de friture"",""2|pièce|citron"",""persil"",""sel|poivre"""
239,Encornets farcis à la sétoise,4,"""8|pièce|encornet"",""200|g|chair à saucisse"",""100|g|riz cuit"",""1|pièce|oeuf"",""2|gousse|ail"",""persil"",""400|g|sauce tomate"",""100|ml|vin blanc"",""sel|poivre"""
240,Seiches à la plancha en persillade,4,"""800|g|seiche nettoyée"",""4|gousse|ail"",""1|gros bouquet|persil"",""100|ml|huile d'olive"",""2|pièce|citron"",""piment d'Espelette"",""sel"""
241,Poulpe à la galicienne,4,"""1|kg|poulpe"",""1|kg|pomme de terre"",""100|ml|huile d'olive"",""2|cuillères à café|paprika"",""sel"",""persil"""
245,Bolognaise de lentilles vertes,4,"""400|g|spaghetti"",""300|g|lentille verte"",""400|g|tomate concassée"",""1|pièce|oignon"",""2|pièce|carotte"",""2|branches|céleri"",""3|gousse|ail"",""100|ml|vin rouge"",""30|ml|huile d'olive"",""basilic"",""sel|poivre"""
247,Pois chiches rôtis aux épices,4,"""400|g|pois chiche cuit"",""2|cuillères à café|paprika"",""1|cuillère à café|cumin"",""1|cuillère à café|coriandre"",""30|ml|huile d'olive"",""sel|poivre"""
250,Haricots blancs à la bretonne,6,"""500|g|haricot blanc sec"",""200|g|lard"",""2|pièce|oignon"",""3|gousse|ail"",""400|g|tomate"",""bouquet garni"",""sel|poivre"""
251,Fèves à la catalane,4,"""800|g|fève"",""150|g|lardon"",""2|pièce|oignon"",""3|gousse|ail"",""200|ml|vin blanc"",""bouquet garni"",""menthe"",""sel|poivre"""
252,Socca niçoise,6,"""200|g|farine de blé de pois chiche"",""500|ml|eau"",""60|ml|huile d'olive"",""5|g|sel"",""poivre"",""cumin"""
253,Panisses marseillaises,6,"""250|g|farine de blé de pois chiche"",""1|litre|eau"",""80|ml|huile d'olive"",""10|g|sel"",""huile de friture"""
254,Lasagnes végétariennes aux légumes du soleil,6,"""12|feuilles|lasagne"",""2|pièce|aubergine"",""2|pièce|courgette"",""400|g|tomate"",""500|ml|sauce béchamel"",""150|g|mozzarella"",""100|g|parmesan"",""huile d'olive"",""basilic"",""sel|poivre"""
268,Pâtes aux palourdes,4,"""400|g|spaghetti"",""1|kg|palourde"",""4|gousse|ail"",""200|ml|vin blanc"",""100|ml|huile d'olive"",""persil"",""piment"",""sel|poivre"""
269,Pâtes aux fruits de mer,4,"""400|g|linguine"",""300|g|crevette"",""300|g|moule"",""200|g|calamar"",""400|g|tomate"",""3|gousse|ail"",""100|ml|vin blanc"",""huile d'olive"",""persil"",""sel|poivre"""
270,Pâtes alla norma,4,"""400|g|penne"",""2|pièce|aubergine"",""400|g|tomate"",""100|g|ricotta salata"",""3|gousse|ail"",""basilic"",""100|ml|huile d'olive"",""sel|poivre"""
271,Gnocchis de pommes de terre sauce sauge et beurre,4,"""1|kg|pomme de terre"",""300|g|farine de blé"",""1|pièce|oeuf"",""100|g|beurre"",""20|feuilles|sauge"",""100|g|parmesan"",""sel|poivre"""
272,Gnocchis à la sorrentina,4,"""800|g|gnocchis"",""400|g|sauce tomate"",""250|g|mozzarella"",""100|g|parmesan"",""basilic"",""30|ml|huile d'olive"",""sel|poivre"""
273,Raviolis aux épinards et ricotta sauce tomate,4,"""500|g|raviolis"",""400|g|sauce tomate"",""2|gousse|ail"",""50|g|parmesan"",""basilic"",""30|ml|huile d'olive"",""sel|poivre"""
274,Cannellonis farcis à la bolognaise,6,"""12|tubes|cannelloni"",""500|g|sauce bolognaise"",""500|ml|sauce béchamel"",""100|g|parmesan"",""30|g|beurre"""
276,Macaroni and cheese américain,6,"""400|g|macaroni"",""400|g|cheddar"",""100|g|gruyère"",""500|ml|lait"",""50|g|beurre"",""50|g|farine de blé"",""1|cuillère à café|moutarde"",""paprika"",""sel|poivre"""
278,One pot pasta tomate basilic mozzarella,4,"""400|g|pâtes"",""600|g|tomate cerise"",""250|g|mozzarella"",""4|gousse|ail"",""1|bouquet|basilic"",""100|ml|huile d'olive"",""800|ml|bouillon"",""sel|poivre"""
279,Pâtes au citron et à la crème,4,"""400|g|tagliatelle"",""200|ml|crème liquide"",""2|pièce|citron bio"",""100|g|parmesan"",""50|g|beurre"",""basilic"",""sel|poivre"""
281,Pâtes fraîches maison,4,"""400|g|farine de blé type 00"",""4|pièce|œuf"",""1|cuillère à soupe|huile d'olive"",""1|pincée|sel"""
283,Tofu mariné et grillé au sésame,4,"""400|g|tofu ferme"",""60|ml|sauce soja"",""30|ml|mirin"",""20|ml|huile sésame"",""2|gousse|ail"",""10|g|gingembre"",""30|g|graine sésame"",""2|oignons vert"""
284,Tofu général Tao,4,"""600|g|tofu ferme"",""100|g|fécule maï"",""2|pièce|œuf"",""huile friture"",""60|ml|sauce soja"",""60|g|sucre"",""30|ml|vinaigre riz"",""2|gousse|ail"",""10|g|gingembre"",""piment"",""graine sésame"""
285,Tofu Mapo,4,"""400|g|tofu soyeux"",""200|g|porc haché"",""2|cuillères à soupe|pâte piment"",""2|cuillères à soupe|sauce soja"",""200|ml|bouillon"",""2|gousse|ail"",""10|g|gingembre"",""2|oignons vert"",""1|cuillère à soupe|fécule"",""huile"",""poivre Sichuan"""
287,Tofu brouillé,4,"""400|g|tofu ferme"",""1|pièce|oignon"",""1|pièce|poivron"",""100|g|champignon"",""1|cuillère à café|curcuma"",""2|cuillères à soupe|levure nutritionnelle"",""30|ml|lait végétal"",""30|ml|huile"",""sel|poivre"""
288,Tofu Katsu,4,"""400|g|tofu ferme"",""100|g|farine de blé"",""2|pièce|œuf"",""150|g|panko"",""huile friture"",""sauce tonkatsu"",""chou râpé"",""riz"""
289,Seitan bourguignon,6,"""600|g|seitan"",""200|g|lardon végétaux"",""200|g|champignon"",""12|petits oignon"",""2|pièce|carotte"",""750|ml|vin rouge"",""2|gousse|ail"",""bouquet garni"",""30|g|farine de blé"",""30|ml|huile"",""sel|poivre"""
290,Sauté de seitan et brocolis,4,"""400|g|seitan"",""1|gros|brocoli"",""3|cuillères à soupe|sauce soja"",""1|cuillère à soupe|sauce huître végétale"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile"",""graine sésame"""
291,Burger de seitan,4,"""400|g|seitan haché"",""4|pains burger"",""4|tranches|fromage"",""salade"",""tomate"",""oignon"",""cornichon"",""mayonnaise"",""ketchup"",""sel|poivre"""
292,Tempeh laqué à l'indonésienne,4,"""400|g|tempeh"",""60|ml|kecap manis"",""30|ml|sauce soja"",""2|gousse|ail"",""10|g|gingembre"",""1|piment"",""30|ml|huile"",""coriandre"""
295,Quinoa taboulé,6,"""250|g|quinoa"",""4|pièce|tomate"",""1|pièce|concombre"",""1|pièce|oignon rouge"",""2|bouquets|persil"",""1|bouquet|menthe"",""2|pièce|citron"",""100|ml|huile d'olive"",""sel|poivre"""
296,Galettes de quinoa et carottes,4,"""200|g|quinoa cuit"",""2|pièce|carotte râpé"",""2|pièce|œuf"",""50|g|farine de blé"",""1|pièce|oignon"",""2|gousse|ail"",""persil"",""30|ml|huile"",""sel|poivre"""
308,Légumes rôtis au four,6,"""2|pièce|courgette"",""1|pièce|aubergine"",""2|pièce|poivron"",""300|g|tomate cerise"",""2|pièce|oignon rouge"",""4|gousse|ail"",""100|ml|huile d'olive"",""herbes de Provence"",""sel|poivre"""
309,Frites de patates douces au paprika,4,"""1|kg|patate douce"",""50|ml|huile d'olive"",""2|cuillères à café|paprika"",""1|cuillère à café|ail en poudre"",""sel|poivre"""
314,Écrasé de pommes de terre à l'huile d'olive et ail,4,"""1|kg|pomme de terre"",""100|ml|huile d'olive"",""4|gousse|ail"",""persil"",""sel|poivre"""
318,Truffade auvergnate,6,"""1.2|kg|pomme de terre"",""400|g|tomme Cantal"",""100|g|lard"",""2|gousse|ail"",""50|g|beurre"",""sel|poivre"""
320,Frites de polenta au parmesan,4,"""500|ml|eau"",""125|g|polenta"",""50|g|parmesan"",""30|g|beurre"",""huile friture"",""sel|poivre"""
321,Polenta crémeuse,4,"""1|litre|lait"",""200|g|polenta"",""100|g|parmesan"",""50|g|beurre"",""sel|poivre"",""muscade"""
323,Asperges vertes rôties au parmesan,4,"""1|kg|asperge verte"",""50|ml|huile d'olive"",""80|g|parmesan"",""zeste citron"",""sel|poivre"""
325,Épinards frais à la crème,4,"""800|g|épinard"",""200|ml|crème"",""2|gousse|ail"",""30|g|beurre"",""muscade"",""sel|poivre"""
326,Choux de Bruxelles rôtis au lard et sirop d'érable,4,"""800|g|choux de bruxelle"",""150|g|lardon"",""50|ml|sirop d'érable"",""30|ml|huile d'olive"",""sel|poivre"""
327,Carottes glacées à l'orange,4,"""800|g|carotte"",""50|g|beurre"",""50|g|sucre"",""200|ml|jus d'orange"",""thym"",""sel|poivre"""
328,Betteraves rôties au miel et au thym,4,"""800|g|betterave"",""50|ml|huile d'olive"",""30|ml|miel"",""thym"",""sel|poivre"""
329,Fenouil braisé à l'anis,4,"""4|bulbes|fenouil"",""200|ml|vin blanc"",""50|g|beurre"",""1|étoile|anis"",""sel|poivre"""
331,Semoule aux légumes,4,"""300|g|semoule"",""500|ml|bouillon"",""2|pièce|courgette"",""2|pièce|carotte"",""1|pièce|poivron"",""50|g|raisin sec"",""50|g|amande"",""30|g|beurre"",""cannelle"",""sel|poivre"""
336,Baingan Bharta,4,"""2|pièce|aubergine"",""2|pièce|tomate"",""2|pièce|oignon"",""3|gousse|ail"",""20|g|gingembre"",""2|piments|vert"",""1|cuillère à café|cumin"",""30|ml|huile"",""coriandre"",""sel"""
337,Samosas aux légumes,12,"""300|g|farine de blé"",""400|g|pomme de terre"",""150|g|pois"",""2|pièce|oignon"",""2|gousse|ail"",""15|g|gingembre"",""2|cuillères à café|garam masala"",""1|cuillère à café|curcuma"",""huile friture"",""sel"""
338,Pakoras d'oignons,4,"""2|gros|oignon"",""150|g|farine de blé pois chiche"",""1|cuillère à café|cumin"",""1|cuillère à café|coriandre moulue"",""1|pincée|piment"",""150|ml|eau"",""huile friture"",""sel"""
339,Caponata sicilienne,6,"""2|pièce|aubergine"",""2|pièce|courgette"",""2|pièce|poivron"",""400|g|tomate"",""100|g|olive"",""50|g|câpre"",""2|branches|céleri"",""1|pièce|oignon"",""50|ml|vinaigre"",""30|g|sucre"",""100|ml|huile d'olive"",""basilic"",""sel|poivre"""
340,Pâtes aux brocolis et anchois,4,"""400|g|orecchiette"",""800|g|brocolis"",""8|filets|anchois"",""3|gousse|ail"",""100|ml|huile d'olive"",""piment"",""parmesan"",""sel|poivre"""
342,Galettes de sarrasin aux champignons et crème,4,"""4|galettes|sarrasin"",""400|g|champignon"",""200|ml|crème"",""2|pièce|échalote"",""100|g|gruyère"",""30|g|beurre"",""persil"",""sel|poivre"""
343,Crozets en gratin au beaufort,6,"""400|g|crozet"",""300|g|beaufort"",""200|ml|crème"",""100|g|lardon"",""1|pièce|oignon"",""30|g|beurre"",""muscade"",""sel|poivre"""
344,Tarte au maroilles,6,"""1|pâte|brisée"",""300|g|maroille"",""3|pièce|œuf"",""200|ml|crème"",""1|pièce|oignon"",""30|g|beurre"",""muscade"",""sel|poivre"""
345,Pissaladière niçoise,6,"""1|pâte|à pain"",""1|kg|oignon"",""100|g|filet anchois"",""100|g|olive noir"",""100|ml|huile d'olive"",""thym"",""sel|poivre"""
347,Gözleme turc aux épinards et feta,4,"""500|g|farine de blé"",""300|ml|eau tiède"",""600|g|épinard"",""200|g|feta"",""1|pièce|oignon"",""30|ml|huile"",""sel"""
348,Börek aux épinards,8,"""6|feuilles|phyllo"",""500|g|épinard"",""200|g|feta"",""2|pièce|œuf"",""1|pièce|oignon"",""100|g|beurre fondu"",""graine sésame"",""sel|poivre"""
349,Fattoush,4,"""2|pains|pita"",""3|pièce|tomate"",""2|pièce|concombre"",""1|pièce|oignon rouge"",""2|pièce|radis"",""2|bouquets|persil"",""1|bouquet|menthe"",""3|pièce|citron"",""100|ml|huile d'olive"",""1|cuillère à soupe|sumac"",""sel"""
350,Koshari égyptien,6,"""200|g|riz"",""200|g|lentille"",""200|g|pâtes courtes"",""2|pièce|oignon frit"",""400|g|sauce tomate"",""2|gousse|ail"",""50|ml|vinaigre"",""piment"",""sel|poivre"""
351,Mjadra,4,"""300|g|lentille verte"",""200|g|riz"",""3|pièce|oignon"",""100|ml|huile d'olive"",""1|cuillère à café|cumin"",""sel|poivre"""
353,Coleslaw américain,6,"""500|g|chou blanc"",""2|pièce|carotte"",""150|ml|mayonnaise"",""30|ml|vinaigre blanc"",""30|g|sucre"",""1|cuillère à café|moutarde"",""sel|poivre"""
367,Ajo Blanco,4,"""200|g|pain rassis"",""200|g|amande"",""2|gousse|ail"",""150|ml|huile d'olive"",""50|ml|vinaigre"",""500|ml|eau glacée"",""200|g|raisin blanc"",""sel"""
368,Vichyssoise,4,"""500|g|poireaux"",""500|g|pomme de terre"",""1|litre|bouillon"",""200|ml|crème"",""50|g|beurre"",""ciboulette"",""sel|poivre"""
370,Okroshka,4,"""300|g|concombre"",""200|g|radis"",""3|pièce|œuf dur"",""200|g|jambon"",""500|ml|kéfir"",""aneth"",""moutarde"",""sel|poivre"""
373,Burger de poulet croustillant,4,"""4|filets|poulet"",""4|pains|burger"",""100|g|farine de blé"",""2|pièce|œuf"",""150|g|chapelure"",""salade"",""tomate"",""mayonnaise épicée"",""huile friture"",""sel|poivre"""
374,Burger végétarien aux haricots noirs,4,"""400|g|haricot noir cuit"",""4|pains|burger"",""50|g|chapelure"",""1|pièce|oeuf"",""1|pièce|oignon"",""2|gousse|ail"",""1|cuillère à café|cumin"",""30|ml|huile"",""salade"",""tomate"",""avocat"",""sel|poivre"""
375,Hot-dog new-yorkais,4,"""4|saucisses|hot-dog"",""4|pains|hot-dog"",""1|pièce|oignon"",""200|g|choucroute"",""moutarde"",""ketchup"""
381,Welsh rarebit,4,"""8|tranches|pain de mie"",""300|g|cheddar"",""100|ml|bière brune"",""1|cuillère à soupe|moutarde"",""30|g|beurre"",""1|pièce|oeuf"",""worcestershire sauce"",""sel|poivre"""
382,Kebab,4,"""600|g|viande kebab"",""4|pains|pita"",""1|pièce|oignon"",""2|pièce|tomate"",""salade"",""sauce blanche"",""sauce harissa"",""frite"""
383,Gyros grec au porc,4,"""600|g|porc"",""4|pains|pita"",""2|pièce|tomate"",""1|pièce|oignon rouge"",""200|g|tzatziki"",""frite"",""origan"",""sel|poivre"""
384,Wrap au poulet César,4,"""4|tortillas|blé"",""400|g|poulet grillé"",""100|g|parmesan"",""2|coeurs|laitue romaine"",""100|ml|sauce César"",""croûton"",""bacon"",""sel|poivre"""
385,Wrap au houmous falafels et crudités,4,"""4|tortillas|blé"",""8|pièce|falafel"",""200|g|houmous"",""100|g|salade"",""2|pièce|tomate"",""1|pièce|concombre"",""sauce tahini"""
386,Bagel au saumon fumé et cream cheese,4,"""4|bagels|nature"",""200|g|saumon fumé"",""200|g|cream cheese"",""1|pièce|oignon rouge"",""câpre"",""aneth"",""citron"""
388,Arepas vénézuéliennes,4,"""300|g|farine de blé maï précuite"",""400|ml|eau tiède"",""1|cuillère à café|sel"",""200|g|fromage"",""200|g|haricot noir"",""avocat"""
389,Empanadas argentines à la viande,12,"""500|g|farine de blé"",""100|g|saindoux"",""500|g|boeuf haché"",""2|pièce|oignon"",""2|pièce|œuf dur"",""100|g|olive"",""1|cuillère à café|cumin"",""1|cuillère à café|paprika"",""sel|poivre"""
393,Udon sauté au bœuf,4,"""400|g|nouille udon"",""400|g|boeuf"",""2|pièce|poivron"",""100|g|champignon"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|mirin"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile"",""graine sésame"""
394,Soba froides et leur sauce tsuyu,4,"""400|g|nouille soba"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""1|feuille|nori"",""2|oignons vert"",""wasabi"",""gingembre râpé"""
395,Yaki Soba,4,"""400|g|nouille soba"",""200|g|porc"",""100|g|chou"",""1|pièce|carotte"",""2|oignons vert"",""3|cuillères à soupe|sauce yakisoba"",""30|ml|huile"",""gingembre mariné"""
397,Nasi Goreng indonésien,4,"""400|g|riz cuit froid"",""200|g|crevette"",""2|pièce|œuf"",""2|pièce|échalote"",""2|gousse|ail"",""2|cuillères à soupe|kecap manis"",""1|cuillère à soupe|sambal oelek"",""30|ml|huile"",""concombre"",""tomate"""
398,Riz sauté thaï à l'ananas et aux crevettes,4,"""400|g|riz cuit"",""300|g|crevette"",""200|g|anana"",""2|pièce|œuf"",""50|g|noix cajou"",""2|cuillères à soupe|sauce poisson"",""1|cuillère à soupe|curry"",""30|ml|huile"",""coriandre"",""citron vert"""
399,Dan Dan noodles sichuanaises,4,"""400|g|nouille chinoise"",""200|g|porc haché"",""4|cuillères à soupe|pâte sésame"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|vinaigre noir"",""1|cuillère à soupe|huile piment"",""2|gousse|ail"",""10|g|gingembre"",""200|ml|bouillon"",""oignon vert"""
400,Nouilles sautées au poulet et légumes,4,"""400|g|nouille"",""400|g|poulet"",""2|pièce|carotte"",""1|pièce|brocoli"",""100|g|champignon"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sauce huître"",""2|gousse|ail"",""10|g|gingembre"",""30|ml|huile"""
401,Japchae,4,"""200|g|nouille patate douce"",""200|g|boeuf"",""200|g|épinard"",""1|pièce|carotte"",""1|pièce|oignon"",""100|g|champignon"",""3|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sucre"",""2|cuillères à soupe|huile sésame"",""2|gousse|ail"""
403,Laksa de Singapour,4,"""400|g|nouille de riz"",""300|g|crevette"",""400|ml|lait de coco"",""2|cuillères à soupe|pâte laksa"",""200|g|tofu frit"",""100|g|pousse soja"",""2|œuf dur"",""1|litre|bouillon"",""coriandre"",""citron vert"""
405,Oyakodon,4,"""400|g|riz cuit"",""400|g|poulet"",""4|pièce|œuf"",""2|pièce|oignon"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""20|g|sucre"",""oignon vert"""
406,Katsudon,4,"""400|g|riz cuit"",""4|escalopes|porc panée"",""4|pièce|œuf"",""2|pièce|oignon"",""200|ml|dashi"",""60|ml|sauce soja"",""60|ml|mirin"",""20|g|sucre"""
407,Onigiri japonais,8,"""600|g|riz japonais cuit"",""8|feuilles|nori"",""100|g|saumon cuit"",""50|g|umeboshi"",""2|cuillères à soupe|furikake"",""sel"""
408,Congee de riz,4,"""200|g|riz"",""2|litres|bouillon poulet"",""200|g|poulet"",""2|pièce|œuf century"",""10|g|gingembre"",""oignon vert"",""huile sésame"",""sauce soja"""
409,Riz gluant à la mangue thaïlandais,4,"""300|g|riz gluant"",""400|ml|lait de coco"",""100|g|sucre"",""1|cuillère à café|sel"",""2|pièce|mangue"",""graine sésame grillé"""
410,Kimchi Jjigae,4,"""400|g|kimchi"",""200|g|porc"",""200|g|tofu"",""2|oignons vert"",""2|gousse|ail"",""1|cuillère à soupe|gochujang"",""500|ml|eau"",""1|cuillère à soupe|huile"""
411,Tteokbokki,4,"""500|g|gâteaux de riz"",""200|g|gâteaux poisson"",""3|cuillères à soupe|gochujang"",""2|cuillères à soupe|sauce soja"",""2|cuillères à soupe|sucre"",""2|oignons vert"",""500|ml|eau"",""graine sésame"""
414,Île flottante et sa crème anglaise,6,"""6|blancs|œuf"",""150|g|sucre"",""500|ml|lait"",""4|jaunes|œuf"",""100|g|sucre pour crème"",""1|gousse|vanille"",""caramel"""
415,Profiteroles au chocolat chaud,6,"""250|ml|eau"",""100|g|beurre"",""150|g|farine de blé"",""4|pièce|œuf"",""500|ml|glace vanille"",""300|g|chocolat noir"",""300|ml|crème liquide"""
418,Tarte Bourdaloue,8,"""1|pâte|sablée"",""800|g|poire"",""200|g|crème d'amande"",""100|g|poudre amande"",""100|g|sucre"",""100|g|beurre"",""2|pièce|œuf"",""30|ml|rhum"""
423,Paris-Brest,8,"""250|ml|eau"",""100|g|beurre"",""150|g|farine de blé"",""4|pièce|œuf"",""400|g|crème mousseline pralinée"",""100|g|pralin"",""50|g|amande effilée"",""sucre glace"""
424,Éclair au café ou au chocolat,12,"""250|ml|eau"",""100|g|beurre"",""150|g|farine de blé"",""4|pièce|œuf"",""400|ml|crème pâtissière"",""200|g|fondant"",""extrait café ou chocolat"""
425,Religieuse au chocolat,8,"""pâte à choux"",""500|ml|crème pâtissière chocolat"",""200|g|fondant chocolat"",""100|g|beurre"""
426,Saint-Honoré,8,"""1|pâte|feuilletée"",""pâte à choux"",""500|ml|crème chiboust"",""200|g|caramel"",""100|g|sucre"""
427,Fraisier,8,"""2|génoises"",""500|g|fraise"",""500|g|crème mousseline"",""200|g|pâte d'amande rose"",""kirsch"""
428,Opéra,8,"""3|biscuits|joconde"",""300|g|crème au beurre café"",""300|g|ganache chocolat"",""200|g|glaçage chocolat"",""sirop café"""
429,Mille-feuille,6,"""400|g|pâte feuilletée"",""500|ml|crème pâtissière"",""200|g|fondant blanc"",""50|g|chocolat noir"",""sucre glace"""
430,Soufflé au Grand Marnier,6,"""500|ml|lait"",""6|jaunes|œuf"",""100|g|sucre"",""50|g|farine de blé"",""8|blancs|œuf"",""100|ml|Marnier"",""beurre et sucre pour moule"""
